ref_img,dist_img,dst_type,dst_lev,var,mos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
i05.bmp,i05_12_2.bmp,12,2,0.16003,5.775,0.02169261,0.11546617,18.796782,10.1224975586,3.249511,1.180146,1.859769,3.189763,4.699002
i05.bmp,i05_12_3.bmp,12,3,0.13942000000000002,5.35,0.04301069,0.13169128,18.991158,11.4504642487,3.835556,1.756416,2.444685,3.728009,5.333974
i05.bmp,i05_12_4.bmp,12,4,0.14662999999999998,3.8,0.1727859,0.15592609999999998,48.743095,28.4287662506,9.054942,4.301006,5.597536,8.508634,13.058657
i05.bmp,i05_12_5.bmp,12,5,0.13687,2.725,0.20118426,0.22475236,21.008959,13.3751497269,5.33355,3.863425,4.236275,5.092929,6.671447
I05.bmp,I05_13_1.BMP,13,1,0.11997000000000001,5.46341,0.01665904,0.05196032,7.173816,5.3652458191,1.874902,1.2078,1.352032,1.768001,2.504672
i05.bmp,i05_13_2.bmp,13,2,0.14958,4.90244,0.0168387,0.0642471,9.854851,7.9064073563,2.326958,1.073768,1.312344,2.096288,3.572242
i05.bmp,i05_13_3.bmp,13,3,0.09992000000000001,3.475,0.06531989,0.12047136,13.761126999999998,9.5209245682,3.301085,2.198492,2.443117,3.12489,4.335249
i05.bmp,i05_13_4.bmp,13,4,0.10625,2.9756099999999996,0.1997204,0.1648239,25.44101,19.7251014709,6.688924,4.372699,4.809374,6.216642,9.040755
i05.bmp,i05_13_5.bmp,13,5,0.10842,1.9736799999999999,0.35655254,0.27525388,31.725197,17.4112892151,7.28846,5.521113,5.921016,7.054664,8.889699
i05.bmp,i05_14_1.bmp,14,1,0.14792,5.9268300000000025,0.02017073,0.02825071,30.760792,15.8864097595,4.532293,1.235592,2.06472,4.273489,7.258671
i05.bmp,i05_14_2.bmp,14,2,0.15843,5.53659,0.03645948,0.03584624,26.571283,19.8206233978,5.482214,1.664288,2.664506,5.098623,8.683514
i05.bmp,i05_14_3.bmp,14,3,0.16134,5.60976,0.11352012,0.06789987,36.840992,26.4920425415,8.474088,3.147511,4.651677,8.107178,12.663407
i05.bmp,i05_14_4.bmp,14,4,0.19522,5.225,0.20583864,0.09124644,57.209473,43.966255188,13.23606,4.740171,6.798215,12.226389,20.683575
i05.bmp,i05_14_5.bmp,14,5,0.15971,4.317069999999998,0.38231674,0.13332236,66.682854,51.9045295715,16.341526,7.072608,9.582621,15.601965,23.839991
i05.bmp,i05_15_1.bmp,15,1,0.16183,3.05,0.11704647,0.08770576,111.195366,111.6733474731,31.859506,9.251825,15.786945,30.581292,49.210281
i05.bmp,i05_15_2.bmp,15,2,0.14490999999999998,3.1,0.1035317,0.07952073,90.336548,99.0453033447,33.492297,9.552065,16.810417,33.031935,50.634541
i05.bmp,i05_15_3.bmp,15,3,0.16339,3.3170699999999997,0.08311649,0.07127,92.271255,107.1344909668,36.069209,9.599445,17.545576,35.536246,55.125804
i05.bmp,i05_15_4.bmp,15,4,0.17248,3.9,0.06673233,0.06081172,108.346954,132.9396209717,42.885423,10.155205,19.587929,41.970446,67.097895
i05.bmp,i05_15_5.bmp,15,5,0.15186,3.84615,0.03273443,0.05243654,75.34704599999998,88.6453018188,29.023647,5.762426,12.226114,28.474577,46.37025
i05.bmp,i05_16_1.bmp,16,1,0.16413,6.15,0.00091267,0.00950855,3.3837839999999995,6.2122712135,4.878797,4.736309,4.771377,4.862266,5.002748
i05.bmp,i05_16_2.bmp,16,2,0.14979,5.95,0.00241246,0.01370424,5.358672,10.1343612671,8.155106,7.892482,7.966408,8.138071,8.36084
i05.bmp,i05_16_3.bmp,16,3,0.18244000000000002,5.5853699999999975,0.01365433,0.08123289,11.699396,20.7291049957,15.934771,15.38673,15.509482,15.850479,16.444353
i05.bmp,i05_16_4.bmp,16,4,0.20349,5.09756,0.02048266,0.05824693,15.128499,29.1732330322,24.139032,23.263443,23.519955,24.098334,24.798806
i05.bmp,i05_16_5.bmp,16,5,0.17589000000000002,4.25,0.08188095,0.21742173,24.457071,41.2158508301,30.33376,28.775101,29.105722,30.067768,31.827789
i05.bmp,i05_17_1.bmp,17,1,0.1589,5.3,0.00534492,0.00724987,4.765969,5.5635976791,2.950556,2.24328,2.433936,2.900367,3.517365
i05.bmp,i05_17_2.bmp,17,2,0.20668000000000009,6.8292699999999975,0.0160071,0.03984211,8.673869999999999,9.3287963867,5.011608,3.998778,4.26432,4.922781,5.847722
i05.bmp,i05_17_3.bmp,17,3,0.13914,4.025,0.03957322,0.03554729,12.358613,14.8215084076,7.768117,5.898617,6.397374,7.630899,9.276078
i05.bmp,i05_17_4.bmp,17,4,0.2391,6.5609800000000025,0.06126263,0.10307678,17.668651999999994,20.0488986969,10.096387,7.886427,8.425085,9.831087,12.032988
i05.bmp,i05_17_5.bmp,17,5,0.14662999999999998,2.8,0.2224533,0.12775908,29.953751,33.4033966064,17.034874,12.839841,13.909177,16.673979,20.521467
i05.bmp,i05_18_1.bmp,18,1,0.15202000000000002,4.775,0.0038853,0.00503078,7.259227,9.1491174698,4.664608,2.834138,3.436812,4.668492,5.888519
i05.bmp,i05_18_2.bmp,18,2,0.13164,4.2051300000000005,0.00799799,0.00954084,10.327551,13.0939455032,6.716069,4.070457,4.944562,6.722881,8.480763
i05.bmp,i05_18_3.bmp,18,3,0.15264,3.74359,0.01611129,0.01849795,14.9714,19.1948757172,9.702276,5.815807,7.085532,9.693557,12.327739
i05.bmp,i05_18_4.bmp,18,4,0.13972,3.5384599999999997,0.0326619,0.03835717,21.542376,33.9128723145,14.118069,8.395638,10.242759,14.074151,18.037298
i05.bmp,i05_18_5.bmp,18,5,0.22514,3.15,0.06566879,0.07687630000000001,31.900305,46.2324485779,20.408652,11.869063,14.572726,20.273902,26.379328
i05.bmp,i05_19_1.bmp,19,1,0.16158,5.175,0.0075911,0.05589679,4.823985,3.4702939987,1.277062,0.86871,0.959508,1.220973,1.650704
i05.bmp,i05_19_2.bmp,19,2,0.17662,4.804880000000002,0.01433313,0.08603889,6.374219999999998,3.7315371037,1.589841,1.175175,1.271597,1.54311,1.954817
i05.bmp,i05_19_3.bmp,19,3,0.1145,4.225,0.02671548,0.12454772,7.603199000000001,4.3434772491,2.005099,1.573992,1.674206,1.955722,2.385369
i05.bmp,i05_19_4.bmp,19,4,0.11484000000000001,3.65,0.04886372,0.17387209,10.764872,5.893679142,2.603848,2.133833,2.231723,2.520367,3.059454
i05.bmp,i05_19_5.bmp,19,5,0.11827,3.36585,0.08516348,0.23400453,14.847110999999998,7.3406410217,3.458665,2.949898,3.04785,3.344612,3.983533
i05.bmp,i05_20_1.bmp,20,1,0.18395,5.6829300000000025,0.00635817,0.03175716,2.576066,2.6341896057,0.978775,0.801224,0.839681,0.947533,1.149111
i05.bmp,i05_20_2.bmp,20,2,0.17939000000000002,5.5609800000000025,0.01255571,0.04873359,3.5905400000000003,2.987937212,1.290047,1.092206,1.133811,1.253346,1.482985
i05.bmp,i05_20_3.bmp,20,3,0.15613,5.02439,0.02558384,0.07958882,4.554135,3.7944231033,1.726722,1.504135,1.551359,1.686622,1.942184
i05.bmp,i05_20_4.bmp,20,4,0.12240999999999999,4.475,0.05758195,0.14320365,6.305361,5.1484942436,2.460574,2.170737,2.230549,2.405565,2.745609
i05.bmp,i05_20_5.bmp,20,5,0.09559,3.28205,0.13904967,0.26968481,12.559914,10.0528926849,3.926645,3.325934,3.421022,3.736656,4.622256
i05.bmp,i05_21_1.bmp,21,1,0.11619000000000004,5.6,0.01223366,0.04139059,3.881112,3.1523125172,1.317473,1.058886,1.115755,1.2756,1.561065
i05.bmp,i05_21_2.bmp,21,2,0.11930999999999999,4.925,0.02576024,0.07006468,5.581155,4.5010581017,1.885595,1.529626,1.601378,1.814159,2.241247
i05.bmp,i05_21_3.bmp,21,3,0.11312,4.36585,0.05184162,0.11464258,9.695227,6.1010103226,2.579022,2.170948,2.252661,2.492807,2.9916
i05.bmp,i05_21_4.bmp,21,4,0.10338,3.35,0.10479993,0.18012337,12.219252,7.8740148544,3.736385,3.238416,3.345389,3.649333,4.214432
i05.bmp,i05_21_5.bmp,21,5,0.09992000000000001,2.475,0.23731673,0.28211319,16.621601000000002,14.7857341766,7.206938,5.991863,6.268635,7.044277,8.3079
i05.bmp,i05_22_1.bmp,22,1,0.15805999999999998,5.275,0.00590088,0.05410078,6.332067,3.8735752106,1.371111,0.860333,0.96147,1.283797,1.868066
i05.bmp,i05_22_2.bmp,22,2,0.14895,5.25,0.01217741,0.08805107,8.806083000000003,6.6391997337,2.117144,1.301365,1.455931,1.956792,2.938711
i05.bmp,i05_22_3.bmp,22,3,0.13260999999999998,4.7561,0.02489111,0.12818432,10.278161,10.2329292297,3.565924,2.102053,2.4027,3.377418,4.917653
i05.bmp,i05_22_4.bmp,22,4,0.11619000000000004,4.1,0.06429557,0.18173404,21.073265,25.2237529755,10.437757,4.802896,6.177657,10.17072,14.964893
i05.bmp,i05_22_5.bmp,22,5,0.1239,3.17073,0.12483087,0.23319191,28.954407,26.1319408417,12.151918,7.169155,8.429978,11.904907,16.120868
i05.bmp,i05_23_1.bmp,23,1,0.16188,5.73171,0.00133803,0.01723485,2.0128630000000003,1.8412238359,0.701017,0.472986,0.517463,0.653279,0.932308
i05.bmp,i05_23_2.bmp,23,2,0.12692,5.575,0.00415599,0.03247933,3.6297,3.2635667324,1.275804,0.864294,0.946041,1.193128,1.688243
i05.bmp,i05_23_3.bmp,23,3,0.16089,5.63415,0.00804519,0.04517764,5.468121,4.6754817963,1.818757,1.241894,1.362569,1.71486,2.378841
i05.bmp,i05_23_4.bmp,23,4,0.16097999999999998,5.7561,0.01338698,0.05825466,7.441352,6.1727294922,2.405643,1.662368,1.824674,2.287775,3.10448
i05.bmp,i05_23_5.bmp,23,5,0.17605,5.4390199999999975,0.02707549,0.07720389,11.085622,10.592165947,3.667919,2.46768,2.726512,3.461325,4.81592
i05.bmp,i05_24_1.bmp,24,1,0.14572000000000002,5.525,0.00895033,0.02907057,2.879418,2.8246705532,1.119497,0.927468,0.96491,1.077876,1.315705
i05.bmp,i05_24_2.bmp,24,2,0.17547000000000001,5.60976,0.02006563,0.05098692,4.600923000000001,3.9076254368,1.644883,1.389569,1.439058,1.587685,1.907907
i05.bmp,i05_24_3.bmp,24,3,0.16279000000000002,5.2,0.04558452,0.09049261,7.774478,6.3772211075,2.533419,2.122586,2.198436,2.43093,2.970891
i05.bmp,i05_24_4.bmp,24,4,0.13776,3.9512199999999997,0.106675,0.15547257,10.01075,9.7621135712,4.101234,3.402997,3.536103,3.947481,4.820117
i05.bmp,i05_24_5.bmp,24,5,0.12378,2.6097599999999996,0.27941993,0.25753564,24.017908,27.655330658,9.044073,6.503008,6.864265,8.11732,12.150635
I06.bmp,I06_01_1.bmp,1,1,0.17684,5.75676,0.01031329,0.07863495,3.589046,2.7479219437,1.290798,1.022838,1.098756,1.280728,1.49291
i06.bmp,i06_01_2.bmp,1,2,0.15957000000000002,5.16667,0.01983682,0.12929519,5.056584,3.2067317963,1.665934,1.365038,1.445199,1.647849,1.904753
i06.bmp,i06_01_3.bmp,1,3,0.14548,5.02703,0.03841579,0.19556857,6.733751,4.1101408005,2.176679,1.839539,1.923532,2.147909,2.458595
i06.bmp,i06_01_4.bmp,1,4,0.11967,4.31429,0.07003232,0.2692746,8.987958,4.9982352257,2.879773,2.475934,2.570078,2.836144,3.233096
i06.bmp,i06_01_5.bmp,1,5,0.11965999999999999,3.61111,0.12581287,0.36005978,13.271029,6.7875099182,4.00489,3.469338,3.597034,3.953648,4.463987
i06.bmp,i06_02_1.bmp,2,1,0.2041,6.16216,0.00326976,0.04361384,2.153185,1.7937180996,0.894984,0.661722,0.730122,0.892888,1.06194
i06.bmp,i06_02_2.bmp,2,2,0.17572000000000002,5.78378,0.00641783,0.06971758,3.036659,2.2573902607,1.212531,0.921701,1.003348,1.207011,1.427233
i06.bmp,i06_02_3.bmp,2,3,0.16033,5.45946,0.01260629,0.10717919,4.183856,2.9890232086,1.607169,1.264952,1.354502,1.592328,1.874677
i06.bmp,i06_02_4.bmp,2,4,0.11452999999999999,4.83333,0.02454541,0.15893563,5.981884,3.8288040161,2.154382,1.748227,1.842355,2.11612,2.504669
i06.bmp,i06_02_5.bmp,2,5,0.13765,4.38889,0.04592655,0.22293478,8.075275999999999,5.2136125565,2.981371,2.486444,2.595136,2.927726,3.42125
i06.bmp,i06_03_1.bmp,3,1,0.12653,4.58333,0.02777995,0.07284905,7.029259,5.1502337456,2.017914,1.516606,1.628744,1.945086,2.479911
i06.bmp,i06_03_2.bmp,3,2,0.10647000000000001,4.05714,0.05441823,0.12492096,9.722266,6.7608728409,2.70284,2.095942,2.223446,2.595291,3.289783
i06.bmp,i06_03_3.bmp,3,3,0.12099000000000001,3.4722199999999996,0.10681225,0.19144382,14.157265,8.5687160492,3.55929,2.850791,2.998195,3.435445,4.244231
i06.bmp,i06_03_4.bmp,3,4,0.10073,2.94595,0.19031876,0.26868604,22.317862,11.4998922348,4.627035,3.763752,3.928932,4.436754,5.51542
i06.bmp,i06_03_5.bmp,3,5,0.08333,2.5,0.34730338,0.37365122,30.778271000000004,14.8279514313,6.025309,5.044821,5.233321,5.805098,7.037509
i06.bmp,i06_04_1.bmp,4,1,0.17786,5.83333,0.00333367,0.04090284,3.099395,2.2069709301,0.781357,0.577815,0.619637,0.734114,0.99032
i06.bmp,i06_04_2.bmp,4,2,0.17635,5.86111,0.00628926,0.06056026,4.0362860000000005,3.0575218201,1.09671,0.823956,0.881872,1.034475,1.373782
i06.bmp,i06_04_3.bmp,4,3,0.17489000000000002,5.69444,0.01224782,0.08949778,5.277305,4.7047567368,1.655748,1.217908,1.307951,1.54547,2.113822
i06.bmp,i06_04_4.bmp,4,4,0.18081,5.08108,0.02437686,0.13174343,8.202921,7.2860631943,2.642089,1.897275,2.062701,2.490182,3.373385
i06.bmp,i06_04_5.bmp,4,5,0.15897,4.58333,0.04404174,0.18174376,12.321915,10.3181991577,4.057509,2.888972,3.189059,3.913594,5.069875
i06.bmp,i06_05_1.bmp,5,1,0.15469000000000002,5.91892,0.0064342,0.08233165,3.446195,2.3049035072,1.159933,0.899935,0.973217,1.150747,1.355834
i06.bmp,i06_05_2.bmp,5,2,0.12500999999999998,5.71429,0.012255,0.12993544,4.483736,2.8774647713,1.511286,1.204748,1.285272,1.493741,1.754845
i06.bmp,i06_05_3.bmp,5,3,0.15519000000000002,4.97297,0.03386325,0.23711952,7.1489509999999985,4.2687954903,2.424593,2.006627,2.10492,2.385486,2.783375
i06.bmp,i06_05_4.bmp,5,4,0.09464,4.028569999999998,0.08818666,0.37034864,11.648808,7.5576639175,4.477675,3.790577,3.972014,4.44177,5.01924
i06.bmp,i06_05_5.bmp,5,5,0.11432,2.94595,0.22524368,0.52885492,18.456318,18.0540466309,10.729251,8.593565,9.175406,10.617447,12.394899
i06.bmp,i06_06_1.bmp,6,1,0.15849000000000002,4.61111,0.02243211,0.05208981,12.083284,8.3066959381,2.53849,1.048558,1.425402,2.412867,3.777201
i06.bmp,i06_06_2.bmp,6,2,0.16329000000000002,4.38889,0.04847315,0.0908128,14.314429,9.0643644333,3.152516,1.599119,2.034702,3.055166,4.367678
i06.bmp,i06_06_3.bmp,6,3,0.13095,3.7777800000000004,0.08095262,0.15355728,17.071558,10.6520214081,3.961638,2.312773,2.765352,3.835513,5.284049
i06.bmp,i06_06_4.bmp,6,4,0.12099000000000001,3.5277800000000004,0.13387592,0.23655242,20.486454,13.2407531738,5.045833,3.284815,3.747669,4.880507,6.509324
i06.bmp,i06_06_5.bmp,6,5,0.0932,3.05405,0.21437664,0.34218565,32.644218,16.3231468201,6.929609,4.745602,5.323877,6.742798,8.722154
i06.bmp,i06_07_1.bmp,7,1,0.17538,5.324319999999998,0.01493352,0.06720755,10.071552,14.1023178101,5.988345,2.279209,3.296652,5.947446,8.720936
i06.bmp,i06_07_2.bmp,7,2,0.11264,5.1142900000000004,0.02864055,0.0998159,15.481644,21.3508224487,8.73322,3.428217,4.851999,8.624988,12.722675
i06.bmp,i06_07_3.bmp,7,3,0.14534,4.40541,0.05675545,0.13612754,14.80541,20.1166610718,9.32616,4.368917,5.751598,9.28338,12.943501
i06.bmp,i06_07_4.bmp,7,4,0.10799,3.1428599999999998,0.10279406,0.19468435,20.569019,25.3167419434,10.770193,6.505776,7.753045,10.634438,13.923095
i06.bmp,i06_07_5.bmp,7,5,0.11967,2.68571,0.17306231,0.24475198,43.231529,60.0101776123,30.070495,14.369818,19.160887,30.427386,40.623212
i06.bmp,i06_08_1.bmp,8,1,0.13151,5.18919,0.01037341,0.02844103,14.804225,6.0875616074,2.281431,0.88385,1.208199,2.230677,3.405415
i06.bmp,i06_08_2.bmp,8,2,0.12653,4.58333,0.03283178,0.07591804,26.246004,9.310344696,3.598424,1.637009,2.066629,3.510725,5.217919
i06.bmp,i06_08_3.bmp,8,3,0.08448,3.4857099999999996,0.09544509,0.15446120000000002,43.016125,14.7887105942,5.791576,3.076379,3.610556,5.574366,8.189805
i06.bmp,i06_08_4.bmp,8,4,0.09256,2.7027,0.23504807,0.26116302,60.561722,22.6229629517,8.871581,5.742075,6.347391,8.418266,11.849087
i06.bmp,i06_08_5.bmp,8,5,0.085,2.05405,0.51481252,0.37642375,70.424065,41.751914978,16.008706,10.999885,12.065182,15.076479,20.884458
i06.bmp,i06_09_1.bmp,9,1,0.1707,6.05405,0.01309799,0.06115734,4.160185,4.7134122849,2.041887,1.279971,1.447104,1.986886,2.691671
i06.bmp,i06_09_2.bmp,9,2,0.16732,5.86486,0.02532,0.09028639,6.706384,6.5201940536,2.722423,1.767663,1.954851,2.600877,3.61154
i06.bmp,i06_09_3.bmp,9,3,0.1333,4.86486,0.0648543,0.15999291,10.031892,9.3634757996,4.320543,3.008165,3.292157,4.207221,5.462253
i06.bmp,i06_09_4.bmp,9,4,0.10393,3.0,0.16145432,0.26114192,21.425371,20.2256240845,7.922762,5.640089,6.122331,7.61391,10.032044
i06.bmp,i06_09_5.bmp,9,5,0.08983,1.65714,0.4113208,0.37232405,45.760094,37.4075889587,15.636479,12.710686,13.386893,15.220215,18.30233
i06.bmp,i06_10_1.bmp,10,1,0.15532,5.83784,0.00639897,0.03485036,2.21411,2.2314352989,0.934331,0.78573,0.817495,0.906384,1.079114
i06.bmp,i06_10_2.bmp,10,2,0.12179000000000001,5.62857,0.01375761,0.05484104,3.418113,3.1945023537,1.323511,1.147444,1.183866,1.288858,1.497809
i06.bmp,i06_10_3.bmp,10,3,0.13574,5.42857,0.04046397,0.10605706,5.483812,6.0771303177,2.374414,2.000798,2.065258,2.270188,2.787795
i06.bmp,i06_10_4.bmp,10,4,0.13521,3.1621599999999996,0.14744874,0.23417244,16.401495,15.3192071915,5.99707,4.759704,4.963787,5.674916,7.352506
i06.bmp,i06_10_5.bmp,10,5,0.09711,1.77778,0.33958431,0.34723195,28.175615000000004,29.5288562775,13.073016,9.5206,10.193274,12.425418,16.600357
I06.bmp,I06_11_1.BMP,11,1,0.13015,5.54054,0.01010597,0.04257605,2.933106,2.6578216553,1.174464,0.96153,1.006457,1.136497,1.380438
i06.bmp,i06_11_2.bmp,11,2,0.15123,5.19444,0.02345051,0.08015874,4.610265,4.2218794823,1.799279,1.438463,1.518467,1.738797,2.140572
i06.bmp,i06_11_3.bmp,11,3,0.12108,4.5,0.05305158,0.12358314,7.129436,6.721683979,2.71393,2.175651,2.290799,2.608789,3.242201
i06.bmp,i06_11_4.bmp,11,4,0.11064,3.08108,0.16008049,0.23946982,18.28764,17.6772193909,6.25563,4.517555,4.835286,5.800834,8.130769
i06.bmp,i06_11_5.bmp,11,5,0.11080999999999999,0.75676,0.56665574,0.39830509,68.052719,55.4692192078,20.06475,13.561427,15.031067,19.123106,26.040078
i06.bmp,i06_12_1.bmp,12,1,0.16737,5.86111,0.01909717,0.10947171,12.962533,9.9944324493,2.893708,1.198746,1.684468,2.747982,4.248673
i06.bmp,i06_12_2.bmp,12,2,0.15404,4.75,0.03646869,0.13110569,12.849761,9.8191795349,3.341419,1.651391,2.19236,3.245942,4.585954
i06.bmp,i06_12_3.bmp,12,3,0.14411,4.35135,0.05534941,0.14643643,12.946733,9.644323349,3.640657,2.038078,2.575894,3.556914,4.789161
i06.bmp,i06_12_4.bmp,12,4,0.12832000000000002,3.62857,0.09331978,0.19013604,14.192449,11.0814743042,3.82892,2.456431,2.911624,3.715445,4.859692
i06.bmp,i06_12_5.bmp,12,5,0.15532,3.8378400000000004,0.26566866,0.27421361,51.585136,30.0588436127,9.55104,4.698585,5.734383,8.826462,14.092276
I06.bmp,I06_13_1.BMP,13,1,0.1483,4.675680000000002,0.021658700000000003,0.09161461,8.351919,6.2967162132,2.15067,1.300498,1.504636,2.030562,2.916811
i06.bmp,i06_13_2.bmp,13,2,0.12445,4.82857,0.02416298,0.07473832,5.110757,4.469845295,1.756233,1.190832,1.331096,1.686617,2.250987
i06.bmp,i06_13_3.bmp,13,3,0.09464,4.17143,0.09573743,0.16185602,18.285433,11.5866279602,3.730115,2.433339,2.675983,3.434058,5.080304
i06.bmp,i06_13_4.bmp,13,4,0.12922,3.19444,0.27874427,0.27811355,27.297852,16.3823318481,5.806856,4.09877,4.43337,5.504166,7.483034
i06.bmp,i06_13_5.bmp,13,5,0.10013999999999999,2.7027,0.34823289,0.35790972,31.342934000000003,17.3925819397,6.116303,4.440409,4.766053,5.732048,7.850808
i06.bmp,i06_14_1.bmp,14,1,0.14569000000000001,6.0,0.02263293,0.03432228,26.40867,19.5206184387,5.020762,1.147099,2.001445,4.537596,8.523246
i06.bmp,i06_14_2.bmp,14,2,0.16216,6.0,0.03761076,0.04313105,24.614273,14.3006849289,4.144275,1.300247,2.06023,3.864711,6.507884
i06.bmp,i06_14_3.bmp,14,3,0.16205999999999998,4.7714300000000005,0.11369803,0.0758867,36.338238,29.4873504639,8.128888,2.672853,4.009183,7.502014,12.875468
i06.bmp,i06_14_4.bmp,14,4,0.16197,4.33333,0.19290814,0.10477999,49.328617,40.3399429321,10.814239,3.662446,5.360009,9.926012,17.156696
i06.bmp,i06_14_5.bmp,14,5,0.15123,4.30556,0.31742186,0.13474170000000002,49.586529,48.9230766296,14.640499,5.406259,7.768079,13.889086,22.264333
i06.bmp,i06_15_1.bmp,15,1,0.19621,3.6216199999999996,0.10026739,0.09587007,74.812881,73.3903579712,24.68901,7.316995,12.389163,24.041812,37.636055
i06.bmp,i06_15_2.bmp,15,2,0.16684000000000002,3.3243199999999997,0.08944261,0.08920679,78.943352,81.5658111572,25.462995,7.398183,12.694568,24.697279,38.997138
i06.bmp,i06_15_3.bmp,15,3,0.18582,3.75,0.07660305,0.07953551,65.271652,77.6569595337,25.817687,7.139221,12.675584,25.256503,39.520974
i06.bmp,i06_15_4.bmp,15,4,0.17706,4.40541,0.06388522,0.06941018,87.715889,75.5536575317,26.680558,7.077333,13.083366,26.485068,40.47324
i06.bmp,i06_15_5.bmp,15,5,0.18634,4.83333,0.05209565,0.05243452,128.412979,116.0182723999,39.245228,8.313301,17.149241,38.700374,61.88607
i06.bmp,i06_16_1.bmp,16,1,0.18545,5.56757,0.00053918,0.00240902,3.0307,5.8025074005,4.592058,4.21469,4.32244,4.57616,4.877574
i06.bmp,i06_16_2.bmp,16,2,0.15404,6.25,0.00241171,0.0079984,5.466494,9.6519851685,7.418564,6.720427,6.922771,7.391032,7.94189
i06.bmp,i06_16_3.bmp,16,3,0.14894000000000002,5.08333,0.00564704,0.02915409,10.281983,19.3651390076,15.568397,14.434109,14.762988,15.521774,16.42043
i06.bmp,i06_16_4.bmp,16,4,0.20765,5.83784,0.0168849,0.03264216,14.642884,28.9139499664,21.241355,19.177097,19.742354,21.128849,22.852861
i06.bmp,i06_16_5.bmp,16,5,0.17635,4.13889,0.02620754,0.10322481,21.137516,38.7243499756,31.389963,29.568054,30.103865,31.312294,32.75373
i06.bmp,i06_17_1.bmp,17,1,0.15438,5.55556,0.00418519,0.00512021,4.484379,10.345457077,5.188013,3.553791,4.039297,5.113699,6.411044
i06.bmp,i06_17_2.bmp,17,2,0.16826,6.08108,0.01526432,0.03463129,8.831449000000003,13.9006900787,7.961579,6.006829,6.642482,7.937157,9.305097
i06.bmp,i06_17_3.bmp,17,3,0.14134000000000002,4.05556,0.02906753,0.02660238,11.589754,28.1027870178,14.33385,9.323001,10.759507,14.146615,18.095429
i06.bmp,i06_17_4.bmp,17,4,0.29978,5.83784,0.05563259,0.10438108,18.495279,25.6400337219,15.926468,12.166499,13.39599,15.921924,18.46149
i06.bmp,i06_17_5.bmp,17,5,0.1448,3.3783800000000004,0.14821069,0.10504072,26.700947,65.9903793335,33.70021,20.190159,23.965777,33.448376,43.686476
i06.bmp,i06_18_1.bmp,18,1,0.11986,5.2,0.00163388,0.00367555,6.207051,10.6781158447,5.148286,3.658403,4.00825,5.021742,6.414866
i06.bmp,i06_18_2.bmp,18,2,0.17635,4.36111,0.00310104,0.0058742,9.78856,17.4924964905,7.717268,5.248868,5.773011,7.401205,9.977589
i06.bmp,i06_18_3.bmp,18,3,0.12897,3.88889,0.00597135,0.01079523,15.441714,23.6572227478,10.497418,7.427894,8.133717,10.189063,13.169475
i06.bmp,i06_18_4.bmp,18,4,0.16505999999999998,3.7297300000000004,0.01166021,0.02097864,20.291183,34.6214866638,15.349828,10.563708,11.579556,14.720185,19.749744
i06.bmp,i06_18_5.bmp,18,5,0.17572000000000002,3.78378,0.0227722,0.03929775,36.965763,53.8577384949,24.164118,15.148192,16.811203,22.895735,32.785416
i06.bmp,i06_19_1.bmp,19,1,0.14164000000000002,5.33333,0.01286713,0.12500185,6.536279,3.9659044743,1.824253,1.197157,1.394402,1.834499,2.243858
i06.bmp,i06_19_2.bmp,19,2,0.16057000000000002,5.27027,0.02455285,0.18474738,8.383544,4.854598999,2.397274,1.58109,1.817322,2.397407,2.977094
