mos,dist_img,var,ref_img,dst_type
2.74359,i20_10_5.bmp,0.10707,i20.bmp,10
5.57895,I20_11_1.BMP,0.12135,I20.bmp,11
4.84211,i20_11_2.bmp,0.13687,i20.bmp,11
3.43243,i20_11_3.bmp,0.11170,i20.bmp,11
2.05263,i20_11_4.bmp,0.09076,i20.bmp,11
0.74359,i20_11_5.bmp,0.10707,i20.bmp,11
6.12821,i20_12_1.bmp,0.17458,i20.bmp,12
5.30769,i20_12_2.bmp,0.18545,i20.bmp,12
4.44737,i20_12_3.bmp,0.11589,i20.bmp,12
4.25641,i20_12_4.bmp,0.15264,i20.bmp,12
2.57895,i20_12_5.bmp,0.09584,i20.bmp,12
5.15385,I20_13_1.BMP,0.13826,I20.bmp,13
3.78947,i20_13_2.bmp,0.13500,i20.bmp,13
3.82051,i20_13_3.bmp,0.11956,i20.bmp,13
2.89189,i20_13_4.bmp,0.09192,i20.bmp,13
2.02703,i20_13_5.bmp,0.09735,i20.bmp,13
6.02632,i20_14_1.bmp,0.16002,i20.bmp,14
5.84211,i20_14_2.bmp,0.17663,i20.bmp,14
4.55263,i20_14_3.bmp,0.17730,i20.bmp,14
4.12821,i20_14_4.bmp,0.18905,i20.bmp,14
3.36842,i20_14_5.bmp,0.16401,i20.bmp,14
3.23077,i20_15_1.bmp,0.13790,i20.bmp,15
3.34211,i20_15_2.bmp,0.13560,i20.bmp,15
3.69231,i20_15_3.bmp,0.15870,i20.bmp,15
3.89744,i20_15_4.bmp,0.15721,i20.bmp,15
4.05128,i20_15_5.bmp,0.18112,i20.bmp,15
6.05128,i20_16_1.bmp,0.17371,i20.bmp,16
6.05405,i20_16_2.bmp,0.15734,i20.bmp,16
5.40541,i20_16_3.bmp,0.16861,i20.bmp,16
5.13514,i20_16_4.bmp,0.13330,i20.bmp,16
4.71795,i20_16_5.bmp,0.14929,i20.bmp,16
5.61538,i20_17_1.bmp,0.15219,i20.bmp,17
6.33333,i20_17_2.bmp,0.19971,i20.bmp,17
4.32432,i20_17_3.bmp,0.13270,i20.bmp,17
5.87179,i20_17_4.bmp,0.17458,i20.bmp,17
3.53846,i20_17_5.bmp,0.18075,i20.bmp,17
5.61538,i20_18_1.bmp,0.13380,i20.bmp,18
5.23684,i20_18_2.bmp,0.15087,i20.bmp,18
4.50000,i20_18_3.bmp,0.13289,i20.bmp,18
4.13514,i20_18_4.bmp,0.13867,i20.bmp,18
4.10526,i20_18_5.bmp,0.16969,i20.bmp,18
5.82051,i20_19_1.bmp,0.14895,i20.bmp,19
5.17949,i20_19_2.bmp,0.16566,i20.bmp,19
4.79487,i20_19_3.bmp,0.12655,i20.bmp,19
4.00000,i20_19_4.bmp,0.14951,i20.bmp,19
3.46154,i20_19_5.bmp,0.11942,i20.bmp,19
6.15789,i20_20_1.bmp,0.10867,i20.bmp,20
5.46154,i20_20_2.bmp,0.12997,i20.bmp,20
4.78947,i20_20_3.bmp,0.12431,i20.bmp,20
3.52632,i20_20_4.bmp,0.12750,i20.bmp,20
2.71795,i20_20_5.bmp,0.10223,i20.bmp,20
5.55263,i20_21_1.bmp,0.16092,i20.bmp,21
4.76316,i20_21_2.bmp,0.14621,i20.bmp,21
4.00000,i20_21_3.bmp,0.10256,i20.bmp,21
3.24324,i20_21_4.bmp,0.08886,i20.bmp,21
2.57895,i20_21_5.bmp,0.09584,i20.bmp,21
6.00000,i20_22_1.bmp,0.16217,i20.bmp,22
5.10526,i20_22_2.bmp,0.14312,i20.bmp,22
4.52632,i20_22_3.bmp,0.12750,i20.bmp,22
4.10811,i20_22_4.bmp,0.09192,i20.bmp,22
3.72973,i20_22_5.bmp,0.08241,i20.bmp,22
5.94872,i20_23_1.bmp,0.14020,i20.bmp,23
6.25641,i20_23_2.bmp,0.19432,i20.bmp,23
5.82051,i20_23_3.bmp,0.18444,i20.bmp,23
4.72973,i20_23_4.bmp,0.13045,i20.bmp,23
3.15385,i20_23_5.bmp,0.13826,i20.bmp,23
6.18421,i20_24_1.bmp,0.13853,i20.bmp,24
5.07895,i20_24_2.bmp,0.17996,i20.bmp,24
3.43243,i20_24_3.bmp,0.12985,i20.bmp,24
1.97436,i20_24_4.bmp,0.11169,i20.bmp,24
0.84211,i20_24_5.bmp,0.12635,i20.bmp,24
5.51163,I21_01_1.bmp,0.10069,I21.bmp,01
5.06977,i21_01_2.bmp,0.10081,i21.bmp,01
4.48837,i21_01_3.bmp,0.12027,i21.bmp,01
3.90698,i21_01_4.bmp,0.10303,i21.bmp,01
3.48837,i21_01_5.bmp,0.11091,i21.bmp,01
5.80952,i21_02_1.bmp,0.12705,i21.bmp,02
5.53488,i21_02_2.bmp,0.12458,i21.bmp,02
5.44186,i21_02_3.bmp,0.13279,i21.bmp,02
4.81395,i21_02_4.bmp,0.10006,i21.bmp,02
4.15000,i21_02_5.bmp,0.08329,i21.bmp,02
4.39535,i21_03_1.bmp,0.12367,i21.bmp,03
3.92683,i21_03_2.bmp,0.07227,i21.bmp,03
3.16667,i21_03_3.bmp,0.08856,i21.bmp,03
3.06977,i21_03_4.bmp,0.10604,i21.bmp,03
2.55814,i21_03_5.bmp,0.11536,i21.bmp,03
5.93023,i21_04_1.bmp,0.14106,i21.bmp,04
6.02326,i21_04_2.bmp,0.15939,i21.bmp,04
5.46341,i21_04_3.bmp,0.12483,i21.bmp,04
5.33333,i21_04_4.bmp,0.14548,i21.bmp,04
4.65000,i21_04_5.bmp,0.10926,i21.bmp,04
5.69767,i21_05_1.bmp,0.13772,i21.bmp,05
5.90698,i21_05_2.bmp,0.14640,i21.bmp,05
5.11628,i21_05_3.bmp,0.12397,i21.bmp,05
3.92857,i21_05_4.bmp,0.09155,i21.bmp,05
3.00000,i21_05_5.bmp,0.09524,i21.bmp,05
4.92683,i21_06_1.bmp,0.11118,i21.bmp,06
4.38095,i21_06_2.bmp,0.11143,i21.bmp,06
4.02439,i21_06_3.bmp,0.09439,i21.bmp,06
3.50000,i21_06_4.bmp,0.07906,i21.bmp,06
3.04762,i21_06_5.bmp,0.11641,i21.bmp,06
5.02439,i21_07_1.bmp,0.11171,i21.bmp,07
4.45000,i21_07_2.bmp,0.11699,i21.bmp,07
4.16667,i21_07_3.bmp,0.08190,i21.bmp,07
3.59524,i21_07_4.bmp,0.10680,i21.bmp,07
3.16667,i21_07_5.bmp,0.11624,i21.bmp,07
5.50000,i21_08_1.bmp,0.11785,i21.bmp,08
4.85714,i21_08_2.bmp,0.12853,i21.bmp,08
4.11628,i21_08_3.bmp,0.10509,i21.bmp,08
3.23256,i21_08_4.bmp,0.11784,i21.bmp,08
2.16279,i21_08_5.bmp,0.08658,i21.bmp,08
6.07500,i21_09_1.bmp,0.12444,i21.bmp,09
6.19048,i21_09_2.bmp,0.12705,i21.bmp,09
5.30952,i21_09_3.bmp,0.13673,i21.bmp,09
3.76744,i21_09_4.bmp,0.08600,i21.bmp,09
2.09302,i21_09_5.bmp,0.09194,i21.bmp,09
6.30952,i21_10_1.bmp,0.16663,i21.bmp,10
5.88095,i21_10_2.bmp,0.13554,i21.bmp,10
5.13953,i21_10_3.bmp,0.14177,i21.bmp,10
3.26190,i21_10_4.bmp,0.10680,i21.bmp,10
1.92683,i21_10_5.bmp,0.09377,i21.bmp,10
6.12195,I21_11_1.BMP,0.11541,I21.bmp,11
5.39535,i21_11_2.bmp,0.10977,i21.bmp,11
4.69048,i21_11_3.bmp,0.10905,i21.bmp,11
3.00000,i21_11_4.bmp,0.09756,i21.bmp,11
1.04651,i21_11_5.bmp,0.10885,i21.bmp,11
5.79070,i21_12_1.bmp,0.15270,i21.bmp,12
4.76744,i21_12_2.bmp,0.09777,i21.bmp,12
6.00000,i21_12_3.bmp,0.15430,i21.bmp,12
5.61905,i21_12_4.bmp,0.13449,i21.bmp,12
2.02381,i21_12_5.bmp,0.10372,i21.bmp,12
4.45238,I21_13_1.BMP,0.11270,I21.bmp,13
3.69048,i21_13_2.bmp,0.10372,i21.bmp,13
3.17073,i21_13_3.bmp,0.09696,i21.bmp,13
2.34884,i21_13_4.bmp,0.11805,i21.bmp,13
2.55814,i21_13_5.bmp,0.11057,i21.bmp,13
5.90698,i21_14_1.bmp,0.16383,i21.bmp,14
6.17073,i21_14_2.bmp,0.15388,i21.bmp,14
5.95238,i21_14_3.bmp,0.13864,i21.bmp,14
4.33333,i21_14_4.bmp,0.13328,i21.bmp,14
3.65116,i21_14_5.bmp,0.15385,i21.bmp,14
2.85366,i21_15_1.bmp,0.14037,i21.bmp,15
3.26829,i21_15_2.bmp,0.11961,i21.bmp,15
3.57143,i21_15_3.bmp,0.11733,i21.bmp,15
3.76190,i21_15_4.bmp,0.14210,i21.bmp,15
3.71429,i21_15_5.bmp,0.16248,i21.bmp,15
6.12195,i21_16_1.bmp,0.15112,i21.bmp,16
5.93023,i21_16_2.bmp,0.15908,i21.bmp,16
5.71429,i21_16_3.bmp,0.16248,i21.bmp,16
5.16667,i21_16_4.bmp,0.14253,i21.bmp,16
4.67442,i21_16_5.bmp,0.16352,i21.bmp,16
5.34146,i21_17_1.bmp,0.11753,i21.bmp,17
6.26190,i21_17_2.bmp,0.14700,i21.bmp,17
4.35714,i21_17_3.bmp,0.13393,i21.bmp,17
6.30233,i21_17_4.bmp,0.26215,i21.bmp,17
3.55000,i21_17_5.bmp,0.12222,i21.bmp,17
4.85714,i21_18_1.bmp,0.10948,i21.bmp,18
4.31707,i21_18_2.bmp,0.12165,i21.bmp,18
4.11905,i21_18_3.bmp,0.11270,i21.bmp,18
3.60976,i21_18_4.bmp,0.15761,i21.bmp,18
3.78571,i21_18_5.bmp,0.17345,i21.bmp,18
5.38095,i21_19_1.bmp,0.13449,i21.bmp,19
4.79070,i21_19_2.bmp,0.12549,i21.bmp,19
4.07143,i21_19_3.bmp,0.10320,i21.bmp,19
3.64286,i21_19_4.bmp,0.10001,i21.bmp,19
3.41860,i21_19_5.bmp,0.10521,i21.bmp,19
5.97500,i21_20_1.bmp,0.15202,i21.bmp,20
5.67442,i21_20_2.bmp,0.15328,i21.bmp,20
5.69048,i21_20_3.bmp,0.12817,i21.bmp,20
4.88372,i21_20_4.bmp,0.09981,i21.bmp,20
3.83721,i21_20_5.bmp,0.10873,i21.bmp,20
5.53488,i21_21_1.bmp,0.11080,i21.bmp,21
5.14286,i21_21_2.bmp,0.16348,i21.bmp,21
4.30952,i21_21_3.bmp,0.11413,i21.bmp,21
3.61905,i21_21_4.bmp,0.09495,i21.bmp,21
2.73171,i21_21_5.bmp,0.08466,i21.bmp,21
5.35714,i21_22_1.bmp,0.12518,i21.bmp,22
5.47619,i21_22_2.bmp,0.13980,i21.bmp,22
4.44186,i21_22_3.bmp,0.13279,i21.bmp,22
3.37209,i21_22_4.bmp,0.09316,i21.bmp,22
3.00000,i21_22_5.bmp,0.10102,i21.bmp,22
6.11628,i21_23_1.bmp,0.17468,i21.bmp,23
5.90476,i21_23_2.bmp,0.12513,i21.bmp,23
5.67442,i21_23_3.bmp,0.15677,i21.bmp,23
5.23810,i21_23_4.bmp,0.15360,i21.bmp,23
2.85714,i21_23_5.bmp,0.09858,i21.bmp,23
5.88372,i21_24_1.bmp,0.15499,i21.bmp,24
5.72093,i21_24_2.bmp,0.12448,i21.bmp,24
5.00000,i21_24_3.bmp,0.10000,i21.bmp,24
3.07317,i21_24_4.bmp,0.08008,i21.bmp,24
0.52381,i21_24_5.bmp,0.09664,i21.bmp,24
5.81579,I22_01_1.bmp,0.19642,I22.bmp,01
5.23684,i22_01_2.bmp,0.15539,i22.bmp,01
4.84615,i22_01_3.bmp,0.15186,i22.bmp,01
4.15789,i22_01_4.bmp,0.09507,i22.bmp,01
3.71795,i22_01_5.bmp,0.09559,i22.bmp,01
5.60526,i22_02_1.bmp,0.12082,i22.bmp,02
5.82051,i22_02_2.bmp,0.14895,i22.bmp,02
5.47368,i22_02_3.bmp,0.14764,i22.bmp,02
5.13158,i22_02_4.bmp,0.11869,i22.bmp,02
4.57895,i22_02_5.bmp,0.12135,i22.bmp,02
4.79487,i22_03_1.bmp,0.15461,i22.bmp,03
4.34211,i22_03_2.bmp,0.07696,i22.bmp,03
3.68421,i22_03_3.bmp,0.09920,i22.bmp,03
3.07692,i22_03_4.bmp,0.09854,i22.bmp,03
2.70270,i22_03_5.bmp,0.07514,i22.bmp,03
5.76923,i22_04_1.bmp,0.20340,i22.bmp,04
5.71795,i22_04_2.bmp,0.16988,i22.bmp,04
5.43590,i22_04_3.bmp,0.13468,i22.bmp,04
5.00000,i22_04_4.bmp,0.15345,i22.bmp,04
4.30769,i22_04_5.bmp,0.15019,i22.bmp,04
5.86842,i22_05_1.bmp,0.17124,i22.bmp,05
5.68421,i22_05_2.bmp,0.16267,i22.bmp,05
4.87179,i22_05_3.bmp,0.15461,i22.bmp,05
4.18421,i22_05_4.bmp,0.12814,i22.bmp,05
3.18421,i22_05_5.bmp,0.09005,i22.bmp,05
4.70270,i22_06_1.bmp,0.10719,i22.bmp,06
4.24324,i22_06_2.bmp,0.08886,i22.bmp,06
3.76316,i22_06_3.bmp,0.12022,i22.bmp,06
3.56757,i22_06_4.bmp,0.08145,i22.bmp,06
3.24324,i22_06_5.bmp,0.08886,i22.bmp,06
5.58974,i22_07_1.bmp,0.14376,i22.bmp,07
5.08108,i22_07_2.bmp,0.13980,i22.bmp,07
4.57895,i22_07_3.bmp,0.12693,i22.bmp,07
3.89474,i22_07_4.bmp,0.13309,i22.bmp,07
2.74359,i22_07_5.bmp,0.10707,i22.bmp,07
5.44737,i22_08_1.bmp,0.12172,i22.bmp,08
4.63158,i22_08_2.bmp,0.12014,i22.bmp,08
3.78378,i22_08_3.bmp,0.10210,i22.bmp,08
3.12821,i22_08_4.bmp,0.09716,i22.bmp,08
2.53846,i22_08_5.bmp,0.11378,i22.bmp,08
5.84615,i22_09_1.bmp,0.13826,i22.bmp,09
5.52632,i22_09_2.bmp,0.14287,i22.bmp,09
4.62162,i22_09_3.bmp,0.11688,i22.bmp,09
3.33333,i22_09_4.bmp,0.12208,i22.bmp,09
2.05128,i22_09_5.bmp,0.08067,i22.bmp,09
5.83784,i22_10_1.bmp,0.14051,i22.bmp,10
5.58974,i22_10_2.bmp,0.16899,i22.bmp,10
5.00000,i22_10_3.bmp,0.11467,i22.bmp,10
3.58974,i22_10_4.bmp,0.13431,i22.bmp,10
2.07895,i22_10_5.bmp,0.11399,i22.bmp,10
5.35897,I22_11_1.BMP,0.16809,I22.bmp,11
5.51282,i22_11_2.bmp,0.17342,i22.bmp,11
4.26316,i22_11_3.bmp,0.12721,i22.bmp,11
2.63158,i22_11_4.bmp,0.10138,i22.bmp,11
0.86842,i22_11_5.bmp,0.09245,i22.bmp,11
5.26316,i22_12_1.bmp,0.12721,i22.bmp,12
5.76923,i22_12_2.bmp,0.16403,i22.bmp,12
5.74359,i22_12_3.bmp,0.18389,i22.bmp,12
4.36842,i22_12_4.bmp,0.14615,i22.bmp,12
2.76316,i22_12_5.bmp,0.08676,i22.bmp,12
5.25641,I22_13_1.BMP,0.16899,I22.bmp,13
4.43590,i22_13_2.bmp,0.10754,i22.bmp,13
3.68421,i22_13_3.bmp,0.09196,i22.bmp,13
2.87179,i22_13_4.bmp,0.09716,i22.bmp,13
2.51282,i22_13_5.bmp,0.11393,i22.bmp,13
5.76923,i22_14_1.bmp,0.17186,i22.bmp,14
5.86111,i22_14_2.bmp,0.13695,i22.bmp,14
5.76316,i22_14_3.bmp,0.15087,i22.bmp,14
4.62162,i22_14_4.bmp,0.11688,i22.bmp,14
4.10256,i22_14_5.bmp,0.13948,i22.bmp,14
3.05263,i22_15_1.bmp,0.10492,i22.bmp,15
3.02632,i22_15_2.bmp,0.13667,i22.bmp,15
3.21622,i22_15_3.bmp,0.11552,i22.bmp,15
3.39474,i22_15_4.bmp,0.18436,i22.bmp,15
3.73684,i22_15_5.bmp,0.11581,i22.bmp,15
5.86486,i22_16_1.bmp,0.15834,i22.bmp,16
5.41026,i22_16_2.bmp,0.19768,i22.bmp,16
6.05128,i22_16_3.bmp,0.22631,i22.bmp,16
4.60526,i22_16_4.bmp,0.14191,i22.bmp,16
5.25641,i22_16_5.bmp,0.26329,i22.bmp,16
5.33333,i22_17_1.bmp,0.15944,i22.bmp,17
6.00000,i22_17_2.bmp,0.22057,i22.bmp,17
4.22222,i22_17_3.bmp,0.13671,i22.bmp,17
6.23077,i22_17_4.bmp,0.25503,i22.bmp,17
3.37838,i22_17_5.bmp,0.13966,i22.bmp,17
5.15385,i22_18_1.bmp,0.16829,i22.bmp,18
4.68421,i22_18_2.bmp,0.17498,i22.bmp,18
4.23684,i22_18_3.bmp,0.18016,i22.bmp,18
3.76316,i22_18_4.bmp,0.16823,i22.bmp,18
3.25000,i22_18_5.bmp,0.17292,i22.bmp,18
5.13158,i22_19_1.bmp,0.15422,i22.bmp,19
5.13158,i22_19_2.bmp,0.14496,i22.bmp,19
4.66667,i22_19_3.bmp,0.16749,i22.bmp,19
4.00000,i22_19_4.bmp,0.10113,i22.bmp,19
3.58974,i22_19_5.bmp,0.10074,i22.bmp,19
5.71053,i22_20_1.bmp,0.13371,i22.bmp,20
5.73684,i22_20_2.bmp,0.13767,i22.bmp,20
5.55263,i22_20_3.bmp,0.11589,i22.bmp,20
4.89744,i22_20_4.bmp,0.14861,i22.bmp,20
3.64865,i22_20_5.bmp,0.10956,i22.bmp,20
5.57895,i22_21_1.bmp,0.12693,i22.bmp,21
5.02632,i22_21_2.bmp,0.11463,i22.bmp,21
4.65789,i22_21_3.bmp,0.10707,i22.bmp,21
3.56410,i22_21_4.bmp,0.10754,i22.bmp,21
2.63158,i22_21_5.bmp,0.09430,i22.bmp,21
5.92308,i22_22_1.bmp,0.14678,i22.bmp,22
5.35135,i22_22_2.bmp,0.16313,i22.bmp,22
4.89744,i22_22_3.bmp,0.17689,i22.bmp,22
4.44737,i22_22_4.bmp,0.10325,i22.bmp,22
2.89474,i22_22_5.bmp,0.11033,i22.bmp,22
6.32432,i22_23_1.bmp,0.13810,i22.bmp,23
6.13158,i22_23_2.bmp,0.14010,i22.bmp,23
5.21053,i22_23_3.bmp,0.15416,i22.bmp,23
4.43590,i22_23_4.bmp,0.14411,i22.bmp,23
2.10256,i22_23_5.bmp,0.10754,i22.bmp,23
5.82051,i22_24_1.bmp,0.16959,i22.bmp,24
5.42105,i22_24_2.bmp,0.13741,i22.bmp,24
4.21622,i22_24_3.bmp,0.12168,i22.bmp,24
2.25641,i22_24_4.bmp,0.08671,i22.bmp,24
0.36842,i22_24_5.bmp,0.09430,i22.bmp,24
5.68571,I23_01_1.bmp,0.13863,I23.bmp,01
5.05714,i23_01_2.bmp,0.09850,i23.bmp,01
4.76471,i23_01_3.bmp,0.11051,i23.bmp,01
4.08571,i23_01_4.bmp,0.09365,i23.bmp,01
3.73529,i23_01_5.bmp,0.08634,i23.bmp,01
6.14706,i23_02_1.bmp,0.16180,i23.bmp,02
5.84848,i23_02_2.bmp,0.12213,i23.bmp,02
5.45714,i23_02_3.bmp,0.14196,i23.bmp,02
5.02857,i23_02_4.bmp,0.11055,i23.bmp,02
4.32353,i23_02_5.bmp,0.09948,i23.bmp,02
4.61765,i23_03_1.bmp,0.12489,i23.bmp,03
4.17143,i23_03_2.bmp,0.10290,i23.bmp,03
3.55882,i23_03_3.bmp,0.08515,i23.bmp,03
3.26471,i23_03_4.bmp,0.09584,i23.bmp,03
2.67647,i23_03_5.bmp,0.12283,i23.bmp,03
5.61765,i23_04_1.bmp,0.14418,i23.bmp,04
5.64706,i23_04_2.bmp,0.15498,i23.bmp,04
5.32353,i23_04_3.bmp,0.17008,i23.bmp,04
4.79412,i23_04_4.bmp,0.13007,i23.bmp,04
4.52941,i23_04_5.bmp,0.13942,i23.bmp,04
6.05714,i23_05_1.bmp,0.15088,i23.bmp,05
5.50000,i23_05_2.bmp,0.12650,i23.bmp,05
5.09091,i23_05_3.bmp,0.10811,i23.bmp,05
4.31429,i23_05_4.bmp,0.12631,i23.bmp,05
3.35294,i23_05_5.bmp,0.10088,i23.bmp,05
4.61765,i23_06_1.bmp,0.13163,i23.bmp,06
4.35294,i23_06_2.bmp,0.12397,i23.bmp,06
4.02941,i23_06_3.bmp,0.12116,i23.bmp,06
3.61765,i23_06_4.bmp,0.13805,i23.bmp,06
3.29412,i23_06_5.bmp,0.12840,i23.bmp,06
4.97059,i23_07_1.bmp,0.11380,i23.bmp,07
3.84848,i23_07_2.bmp,0.10603,i23.bmp,07
3.68571,i23_07_3.bmp,0.12631,i23.bmp,07
3.44118,i23_07_4.bmp,0.11904,i23.bmp,07
2.78788,i23_07_5.bmp,0.10283,i23.bmp,07
5.94286,i23_08_1.bmp,0.15088,i23.bmp,08
5.52941,i23_08_2.bmp,0.12640,i23.bmp,08
4.67647,i23_08_3.bmp,0.12968,i23.bmp,08
3.94118,i23_08_4.bmp,0.12438,i23.bmp,08
2.77143,i23_08_5.bmp,0.11490,i23.bmp,08
6.69697,i23_09_1.bmp,0.15142,i23.bmp,09
6.05714,i23_09_2.bmp,0.15088,i23.bmp,09
5.70588,i23_09_3.bmp,0.14723,i23.bmp,09
4.26471,i23_09_4.bmp,0.10447,i23.bmp,09
2.64706,i23_09_5.bmp,0.10088,i23.bmp,09
5.97143,i23_10_1.bmp,0.16896,i23.bmp,10
5.79412,i23_10_2.bmp,0.15440,i23.bmp,10
5.02941,i23_10_3.bmp,0.14697,i23.bmp,10
3.64706,i23_10_4.bmp,0.08196,i23.bmp,10
2.40000,i23_10_5.bmp,0.12256,i23.bmp,10
5.25714,I23_11_1.BMP,0.12995,I23.bmp,11
4.57143,i23_11_2.bmp,0.11631,i23.bmp,11
3.11765,i23_11_3.bmp,0.09079,i23.bmp,11
2.24242,i23_11_4.bmp,0.09612,i23.bmp,11
0.82353,i23_11_5.bmp,0.12106,i23.bmp,11
5.96970,i23_12_1.bmp,0.10913,i23.bmp,12
5.74286,i23_12_2.bmp,0.12351,i23.bmp,12
3.80000,i23_12_3.bmp,0.10537,i23.bmp,12
2.88571,i23_12_4.bmp,0.08826,i23.bmp,12
1.85714,i23_12_5.bmp,0.10015,i23.bmp,12
4.54286,I23_13_1.BMP,0.12995,I23.bmp,13
4.15152,i23_13_2.bmp,0.10603,i23.bmp,13
3.34286,i23_13_3.bmp,0.08023,i23.bmp,13
2.47059,i23_13_4.bmp,0.08560,i23.bmp,13
2.58824,i23_13_5.bmp,0.11097,i23.bmp,13
6.08571,i23_14_1.bmp,0.16841,i23.bmp,14
6.29412,i23_14_2.bmp,0.13497,i23.bmp,14
5.05882,i23_14_3.bmp,0.17120,i23.bmp,14
5.05882,i23_14_4.bmp,0.18103,i23.bmp,14
3.60000,i23_14_5.bmp,0.12256,i23.bmp,14
2.94286,i23_15_1.bmp,0.16134,i23.bmp,15
2.97143,i23_15_2.bmp,0.18729,i23.bmp,15
3.25714,i23_15_3.bmp,0.13608,i23.bmp,15
3.41176,i23_15_4.bmp,0.12560,i23.bmp,15
3.62857,i23_15_5.bmp,0.15694,i23.bmp,15
6.33333,i23_16_1.bmp,0.13996,i23.bmp,16
5.82857,i23_16_2.bmp,0.18288,i23.bmp,16
5.82353,i23_16_3.bmp,0.13459,i23.bmp,16
5.20000,i23_16_4.bmp,0.13880,i23.bmp,16
5.71429,i23_16_5.bmp,0.24435,i23.bmp,16
5.66667,i23_17_1.bmp,0.10202,i23.bmp,17
6.80000,i23_17_2.bmp,0.18428,i23.bmp,17
4.82857,i23_17_3.bmp,0.15901,i23.bmp,17
6.68571,i23_17_4.bmp,0.28506,i23.bmp,17
3.88235,i23_17_5.bmp,0.18492,i23.bmp,17
5.76471,i23_18_1.bmp,0.17676,i23.bmp,18
5.64706,i23_18_2.bmp,0.14338,i23.bmp,18
5.44118,i23_18_3.bmp,0.11904,i23.bmp,18
5.05714,i23_18_4.bmp,0.17586,i23.bmp,18
4.38235,i23_18_5.bmp,0.18138,i23.bmp,18
5.71429,i23_19_1.bmp,0.17413,i23.bmp,19
4.97143,i23_19_2.bmp,0.12445,i23.bmp,19
4.61765,i23_19_3.bmp,0.10201,i23.bmp,19
3.88571,i23_19_4.bmp,0.11264,i23.bmp,19
3.42857,i23_19_5.bmp,0.11631,i23.bmp,19
5.60000,i23_20_1.bmp,0.16758,i23.bmp,20
5.08824,i23_20_2.bmp,0.11290,i23.bmp,20
4.09375,i23_20_3.bmp,0.09227,i23.bmp,20
3.34286,i23_20_4.bmp,0.10647,i23.bmp,20
2.65714,i23_20_5.bmp,0.12741,i23.bmp,20
5.60000,i23_21_1.bmp,0.12256,i23.bmp,21
4.79412,i23_21_2.bmp,0.10830,i23.bmp,21
4.12121,i23_21_3.bmp,0.05681,i23.bmp,21
3.51429,i23_21_4.bmp,0.08448,i23.bmp,21
2.41176,i23_21_5.bmp,0.11097,i23.bmp,21
6.17647,i23_22_1.bmp,0.12800,i23.bmp,22
5.88571,i23_22_2.bmp,0.16047,i23.bmp,22
5.02941,i23_22_3.bmp,0.12116,i23.bmp,22
4.64706,i23_22_4.bmp,0.13721,i23.bmp,22
4.00000,i23_22_5.bmp,0.10189,i23.bmp,22
6.30303,i23_23_1.bmp,0.13198,i23.bmp,23
5.91176,i23_23_2.bmp,0.14628,i23.bmp,23
5.17143,i23_23_3.bmp,0.14278,i23.bmp,23
3.75758,i23_23_4.bmp,0.12144,i23.bmp,23
3.00000,i23_23_5.bmp,0.10690,i23.bmp,23
5.85294,i23_24_1.bmp,0.11862,i23.bmp,24
4.73529,i23_24_2.bmp,0.10447,i23.bmp,24
3.67647,i23_24_3.bmp,0.09037,i23.bmp,24
1.72727,i23_24_4.bmp,0.08858,i23.bmp,24
0.78788,i23_24_5.bmp,0.11140,i23.bmp,24
5.88571,I24_01_1.bmp,0.11967,I24.bmp,01
5.05556,i24_01_2.bmp,0.15186,i24.bmp,01
4.72222,i24_01_3.bmp,0.13950,i24.bmp,01
4.14286,i24_01_4.bmp,0.11530,i24.bmp,01
3.58333,i24_01_5.bmp,0.11369,i24.bmp,01
6.44444,i24_02_1.bmp,0.15930,i24.bmp,02
5.91176,i24_02_2.bmp,0.17826,i24.bmp,02
5.13889,i24_02_3.bmp,0.13695,i24.bmp,02
5.08571,i24_02_4.bmp,0.10199,i24.bmp,02
4.52778,i24_02_5.bmp,0.13314,i24.bmp,02
4.80000,i24_03_1.bmp,0.15010,i24.bmp,03
4.25714,i24_03_2.bmp,0.13608,i24.bmp,03
3.82857,i24_03_3.bmp,0.10290,i24.bmp,03
3.28571,i24_03_4.bmp,0.10358,i24.bmp,03
2.69444,i24_03_5.bmp,0.07677,i24.bmp,03
5.85714,i24_04_1.bmp,0.18135,i24.bmp,04
5.83333,i24_04_2.bmp,0.20601,i24.bmp,04
5.52941,i24_04_3.bmp,0.13942,i24.bmp,04
5.16667,i24_04_4.bmp,0.15466,i24.bmp,04
4.57143,i24_04_5.bmp,0.13574,i24.bmp,04
5.80556,i24_05_1.bmp,0.16111,i24.bmp,05
5.33333,i24_05_2.bmp,0.14164,i24.bmp,05
5.13889,i24_05_3.bmp,0.14779,i24.bmp,05
4.02857,i24_05_4.bmp,0.09464,i24.bmp,05
3.25000,i24_05_5.bmp,0.12653,i24.bmp,05
4.64706,i24_06_1.bmp,0.13076,i24.bmp,06
4.37143,i24_06_2.bmp,0.12832,i24.bmp,06
3.97143,i24_06_3.bmp,0.15379,i24.bmp,06
3.66667,i24_06_4.bmp,0.13029,i24.bmp,06
3.28571,i24_06_5.bmp,0.13138,i24.bmp,06
5.52778,i24_07_1.bmp,0.13881,i24.bmp,07
4.57143,i24_07_2.bmp,0.13574,i24.bmp,07
4.08824,i24_07_3.bmp,0.13393,i24.bmp,07
2.88571,i24_07_4.bmp,0.10514,i24.bmp,07
2.44444,i24_07_5.bmp,0.13290,i24.bmp,07
