dist_img,ref_img,dmos,var
I21_09_02.png,I21.png,3.43,0.955
I21_09_03.png,I21.png,2.17,0.82
I21_09_04.png,I21.png,1.87,0.991
I21_09_05.png,I21.png,1.27,0.442
I21_10_01.png,I21.png,4.23,0.716
I21_10_02.png,I21.png,3.9,0.87
I21_10_03.png,I21.png,3.53,0.991
I21_10_04.png,I21.png,1.93,0.929
I21_10_05.png,I21.png,1.17,0.453
I21_11_01.png,I21.png,3.53,0.618
I21_11_02.png,I21.png,3.33,0.699
I21_11_03.png,I21.png,2.87,0.763
I21_11_04.png,I21.png,2.3,0.823
I21_11_05.png,I21.png,2.2,0.653
I21_12_01.png,I21.png,4.03,0.782
I21_12_02.png,I21.png,3.47,0.921
I21_12_03.png,I21.png,2.9,0.79
I21_12_04.png,I21.png,2.63,0.836
I21_12_05.png,I21.png,2.13,0.618
I21_13_01.png,I21.png,3.03,0.912
I21_13_02.png,I21.png,2.73,0.68
I21_13_03.png,I21.png,2.53,0.67
I21_13_04.png,I21.png,1.93,0.442
I21_13_05.png,I21.png,1.87,0.763
I21_14_01.png,I21.png,4.47,0.618
I21_14_02.png,I21.png,3.52,0.875
I21_14_03.png,I21.png,3.07,0.814
I21_14_04.png,I21.png,2.73,0.727
I21_14_05.png,I21.png,2.27,0.727
I21_15_01.png,I21.png,3.4,0.8
I21_15_02.png,I21.png,2.1,0.597
I21_15_03.png,I21.png,1.87,0.562
I21_15_04.png,I21.png,1.4,0.49
I21_15_05.png,I21.png,1.33,0.471
I21_16_01.png,I21.png,4.6,0.49
I21_16_02.png,I21.png,4.3,0.737
I21_16_03.png,I21.png,3.67,0.471
I21_16_04.png,I21.png,3.13,1.07
I21_16_05.png,I21.png,2.17,0.898
I21_17_01.png,I21.png,4.6,0.49
I21_17_02.png,I21.png,4.37,0.482
I21_17_03.png,I21.png,4,0.816
I21_17_04.png,I21.png,2.87,1.024
I21_17_05.png,I21.png,1.63,0.795
I21_18_01.png,I21.png,4.37,0.547
I21_18_02.png,I21.png,4.7,0.458
I21_18_03.png,I21.png,4.43,0.716
I21_18_04.png,I21.png,4.03,0.782
I21_18_05.png,I21.png,3.53,0.846
I21_19_01.png,I21.png,4.3,0.64
I21_19_02.png,I21.png,3.77,0.616
I21_19_03.png,I21.png,2.77,0.803
I21_19_04.png,I21.png,1.67,0.596
I21_19_05.png,I21.png,1.07,0.249
I21_20_01.png,I21.png,4.53,0.718
I21_20_02.png,I21.png,4.07,0.727
I21_20_03.png,I21.png,3.47,1.087
I21_20_04.png,I21.png,4.03,0.983
I21_20_05.png,I21.png,3.17,1.241
I21_21_01.png,I21.png,3.77,1.023
I21_21_02.png,I21.png,3.03,1.14
I21_21_03.png,I21.png,2.63,0.983
I21_21_04.png,I21.png,2.2,0.653
I21_21_05.png,I21.png,1.33,0.537
I21_22_01.png,I21.png,3.57,1.086
I21_22_02.png,I21.png,2.83,1.067
I21_22_03.png,I21.png,2.93,1.062
I21_22_04.png,I21.png,2.53,1.118
I21_22_05.png,I21.png,2.07,0.814
I21_23_01.png,I21.png,2.77,1.023
I21_23_02.png,I21.png,2.3,0.862
I21_23_03.png,I21.png,2.13,0.763
I21_23_04.png,I21.png,2.13,0.846
I21_23_05.png,I21.png,1.7,0.69
I21_24_01.png,I21.png,3.73,0.964
I21_24_02.png,I21.png,2.33,0.596
I21_24_03.png,I21.png,1.77,0.761
I21_24_04.png,I21.png,1.39,0.704
I21_24_05.png,I21.png,1.37,0.482
I21_25_01.png,I21.png,3.5,0.885
I21_25_02.png,I21.png,3.77,0.883
I21_25_03.png,I21.png,3.97,0.836
I21_25_04.png,I21.png,3.87,0.67
I21_25_05.png,I21.png,3.2,0.98
I22_01_01.png,I22.png,4.7,0.458
I22_01_02.png,I22.png,4.57,0.559
I22_01_03.png,I22.png,3.13,0.921
I22_01_04.png,I22.png,2.3,0.64
I22_01_05.png,I22.png,1.5,0.563
I22_02_01.png,I22.png,3.8,0.872
I22_02_02.png,I22.png,2.67,0.699
I22_02_03.png,I22.png,2.17,0.637
I22_02_04.png,I22.png,1.57,0.616
I22_02_05.png,I22.png,1.3,0.458
I22_03_01.png,I22.png,4.77,0.423
I22_03_02.png,I22.png,4.33,0.789
I22_03_03.png,I22.png,2.73,0.814
I22_03_04.png,I22.png,2.33,0.537
I22_03_05.png,I22.png,1.9,0.539
I22_04_01.png,I22.png,4.5,0.563
I22_04_02.png,I22.png,1.5,0.619
I22_04_03.png,I22.png,1.3,0.586
I22_04_04.png,I22.png,1.23,0.496
I22_04_05.png,I22.png,1.07,0.249
I22_05_01.png,I22.png,4.13,0.806
I22_05_02.png,I22.png,2.73,0.854
I22_05_03.png,I22.png,1.97,0.795
I22_05_04.png,I22.png,1.93,0.629
I22_05_05.png,I22.png,1.47,0.718
I22_06_01.png,I22.png,4.4,0.757
I22_06_02.png,I22.png,4.07,0.854
I22_06_03.png,I22.png,4.27,0.814
I22_06_04.png,I22.png,3.23,0.803
I22_06_05.png,I22.png,2.47,0.67
I22_07_01.png,I22.png,2.77,0.92
I22_07_02.png,I22.png,2.57,0.955
I22_07_03.png,I22.png,2.2,1.137
I22_07_04.png,I22.png,2.27,1.031
I22_07_05.png,I22.png,1.9,0.907
I22_08_01.png,I22.png,4.68,0.467
I22_08_02.png,I22.png,2.4,0.952
I22_08_03.png,I22.png,1.37,0.547
I22_08_04.png,I22.png,1.13,0.34
I22_08_05.png,I22.png,1.1,0.396
I22_09_01.png,I22.png,4.73,0.442
I22_09_02.png,I22.png,4.53,0.562
I22_09_03.png,I22.png,4.77,0.423
I22_09_04.png,I22.png,2.97,0.948
I22_09_05.png,I22.png,1.63,0.547
I22_10_01.png,I22.png,4.47,0.763
I22_10_02.png,I22.png,4.43,0.883
I22_10_03.png,I22.png,4.03,0.875
I22_10_04.png,I22.png,1.83,0.86
I22_10_05.png,I22.png,1.47,0.499
I22_11_01.png,I22.png,3.8,0.833
I22_11_02.png,I22.png,2.97,0.795
I22_11_03.png,I22.png,2.8,0.792
I22_11_04.png,I22.png,2.93,0.772
I22_11_05.png,I22.png,2.27,0.814
I22_12_01.png,I22.png,4.73,0.442
I22_12_02.png,I22.png,3.5,0.885
I22_12_03.png,I22.png,2.87,0.957
I22_12_04.png,I22.png,2.63,0.706
I22_12_05.png,I22.png,2.5,0.719
I22_13_01.png,I22.png,3.93,0.964
I22_13_02.png,I22.png,3.23,0.803
I22_13_03.png,I22.png,2.8,0.748
I22_13_04.png,I22.png,2.3,0.69
I22_13_05.png,I22.png,2.1,0.597
I22_14_01.png,I22.png,4.53,0.618
I22_14_02.png,I22.png,3.23,0.94
I22_14_03.png,I22.png,3,0.856
I22_14_04.png,I22.png,2.61,0.904
I22_14_05.png,I22.png,1.97,0.706
I22_15_01.png,I22.png,3.5,0.957
I22_15_02.png,I22.png,2.53,0.67
I22_15_03.png,I22.png,2.27,0.68
I22_15_04.png,I22.png,1.97,0.605
I22_15_05.png,I22.png,1.53,0.562
I22_16_01.png,I22.png,4.53,0.499
I22_16_02.png,I22.png,4.37,0.547
I22_16_03.png,I22.png,3.43,0.844
I22_16_04.png,I22.png,2.2,0.872
I22_16_05.png,I22.png,1.26,0.438
I22_17_01.png,I22.png,4.87,0.34
I22_17_02.png,I22.png,4.47,0.499
I22_17_03.png,I22.png,4.3,0.586
I22_17_04.png,I22.png,3.6,0.917
I22_17_05.png,I22.png,2.5,0.885
I22_18_01.png,I22.png,4.07,0.854
I22_18_02.png,I22.png,4.6,0.49
I22_18_03.png,I22.png,4.7,0.526
I22_18_04.png,I22.png,4.5,0.563
I22_18_05.png,I22.png,4.3,0.69
I22_19_01.png,I22.png,4.63,0.482
I22_19_02.png,I22.png,4.23,0.496
I22_19_03.png,I22.png,3.77,0.761
I22_19_04.png,I22.png,2.27,0.814
I22_19_05.png,I22.png,1.5,0.5
I22_20_01.png,I22.png,4.7,0.458
I22_20_02.png,I22.png,3.83,1.128
I22_20_03.png,I22.png,3.47,1.204
I22_20_04.png,I22.png,4.17,1.157
I22_20_05.png,I22.png,2.37,1.08
I22_21_01.png,I22.png,4.53,0.618
I22_21_02.png,I22.png,3.8,0.872
I22_21_03.png,I22.png,3.6,0.952
I22_21_04.png,I22.png,3.77,1.023
I22_21_05.png,I22.png,1.87,0.806
I22_22_01.png,I22.png,4.07,0.892
I22_22_02.png,I22.png,3.67,1.075
I22_22_03.png,I22.png,3.7,0.971
I22_22_04.png,I22.png,3.33,1.247
I22_22_05.png,I22.png,3.13,0.957
I22_23_01.png,I22.png,1.97,0.836
I22_23_02.png,I22.png,2.73,0.998
I22_23_03.png,I22.png,1.7,0.737
I22_23_04.png,I22.png,1.93,0.854
I22_23_05.png,I22.png,2.03,0.836
I22_24_01.png,I22.png,3.83,0.778
I22_24_02.png,I22.png,2.8,0.909
I22_24_03.png,I22.png,2.3,0.586
I22_24_04.png,I22.png,1.93,0.727
I22_24_05.png,I22.png,1.5,0.671
I22_25_01.png,I22.png,3.33,0.869
I22_25_02.png,I22.png,4.03,0.657
I22_25_03.png,I22.png,4.3,0.737
I22_25_04.png,I22.png,4.03,0.482
I22_25_05.png,I22.png,2.9,0.907
I23_01_01.png,I23.png,4.73,0.629
I23_01_02.png,I23.png,4.47,0.618
I23_01_03.png,I23.png,3.03,0.752
I23_01_04.png,I23.png,2.2,0.653
I23_01_05.png,I23.png,1.33,0.471
I23_02_01.png,I23.png,3.87,0.751
I23_02_02.png,I23.png,2.97,0.795
I23_02_03.png,I23.png,1.97,0.637
I23_02_04.png,I23.png,1.5,0.563
I23_02_05.png,I23.png,1.29,0.52
I23_03_01.png,I23.png,4.93,0.249
I23_03_02.png,I23.png,4.47,0.67
I23_03_03.png,I23.png,3.3,0.737
I23_03_04.png,I23.png,2.77,0.844
I23_03_05.png,I23.png,2.07,0.629
I23_04_01.png,I23.png,4.8,0.4
I23_04_02.png,I23.png,2.53,0.846
I23_04_03.png,I23.png,1.37,0.482
I23_04_04.png,I23.png,1.17,0.373
I23_04_05.png,I23.png,1.1,0.3
I23_05_01.png,I23.png,4.71,0.454
I23_05_02.png,I23.png,2.33,0.789
I23_05_03.png,I23.png,2.06,0.878
I23_05_04.png,I23.png,1.83,0.637
I23_05_05.png,I23.png,1.91,0.805
I23_06_01.png,I23.png,4.07,0.929
I23_06_02.png,I23.png,3.8,1.166
I23_06_03.png,I23.png,3.43,0.92
I23_06_04.png,I23.png,3.1,0.817
I23_06_05.png,I23.png,2.8,0.909
I23_07_01.png,I23.png,2.97,0.983
I23_07_02.png,I23.png,2.1,0.87
I23_07_03.png,I23.png,1.93,0.772
I23_07_04.png,I23.png,2.13,0.991
I23_07_05.png,I23.png,1.7,0.781
I23_08_01.png,I23.png,4.73,0.442
I23_08_02.png,I23.png,3.57,0.989
I23_08_03.png,I23.png,3.03,1.14
I23_08_04.png,I23.png,2.2,1.046
I23_08_05.png,I23.png,2.03,0.795
I23_09_01.png,I23.png,4.67,0.537
I23_09_02.png,I23.png,3.8,0.702
I23_09_03.png,I23.png,3.13,0.806
I23_09_04.png,I23.png,2,0.672
I23_09_05.png,I23.png,1.23,0.423
I23_10_01.png,I23.png,4.57,0.496
I23_10_02.png,I23.png,4.4,0.663
I23_10_03.png,I23.png,4.13,0.718
I23_10_04.png,I23.png,2.57,0.883
I23_10_05.png,I23.png,1.7,0.458
I23_11_01.png,I23.png,4.17,0.86
I23_11_02.png,I23.png,4,0.856
I23_11_03.png,I23.png,3.3,0.971
I23_11_04.png,I23.png,2.93,0.727
I23_11_05.png,I23.png,2.63,0.752
I23_12_01.png,I23.png,4.77,0.423
I23_12_02.png,I23.png,4.33,0.65
I23_12_03.png,I23.png,3.53,0.806
I23_12_04.png,I23.png,3.1,0.87
I23_12_05.png,I23.png,2.93,0.929
I23_13_01.png,I23.png,4.03,0.795
I23_13_02.png,I23.png,3.45,0.945
I23_13_03.png,I23.png,2.83,0.82
I23_13_04.png,I23.png,2.7,0.737
I23_13_05.png,I23.png,2.77,1.055
I23_14_01.png,I23.png,4.53,0.67
I23_14_02.png,I23.png,3.47,0.921
I23_14_03.png,I23.png,3.03,0.948
I23_14_04.png,I23.png,2.9,0.978
I23_14_05.png,I23.png,2.27,0.629
I23_15_01.png,I23.png,3.97,0.795
I23_15_02.png,I23.png,3.27,0.814
I23_15_03.png,I23.png,2.53,0.806
I23_15_04.png,I23.png,1.71,0.811
I23_15_05.png,I23.png,1.67,0.596
I23_16_01.png,I23.png,4.73,0.442
I23_16_02.png,I23.png,4.47,0.499
I23_16_03.png,I23.png,3.8,0.872
I23_16_04.png,I23.png,3.2,0.748
I23_16_05.png,I23.png,1.97,0.657
I23_17_01.png,I23.png,4.67,0.537
I23_17_02.png,I23.png,4.8,0.4
I23_17_03.png,I23.png,4.53,0.562
I23_17_04.png,I23.png,3.57,0.844
I23_17_05.png,I23.png,2.67,1.164
I23_18_01.png,I23.png,4.53,0.718
I23_18_02.png,I23.png,4.6,0.49
I23_18_03.png,I23.png,4.7,0.458
I23_18_04.png,I23.png,4.43,0.496
I23_18_05.png,I23.png,4.23,0.761
I23_19_01.png,I23.png,4.6,0.49
I23_19_02.png,I23.png,4.4,0.663
I23_19_03.png,I23.png,3.4,0.8
I23_19_04.png,I23.png,1.77,0.559
I23_19_05.png,I23.png,1.23,0.423
I23_20_01.png,I23.png,3.97,0.948
I23_20_02.png,I23.png,2.72,1.152
I23_20_03.png,I23.png,2.67,1.011
I23_20_04.png,I23.png,2.3,0.971
I23_20_05.png,I23.png,2.03,0.795
I23_21_01.png,I23.png,4.27,0.772
I23_21_02.png,I23.png,3.3,0.9
I23_21_03.png,I23.png,2.97,0.836
I23_21_04.png,I23.png,3.07,1.062
I23_21_05.png,I23.png,1.47,0.618
I23_22_01.png,I23.png,4.63,0.657
I23_22_02.png,I23.png,4.77,0.496
I23_22_03.png,I23.png,4.53,0.618
I23_22_04.png,I23.png,4.43,0.761
I23_22_05.png,I23.png,4.03,0.795
I23_23_01.png,I23.png,2.57,0.883
I23_23_02.png,I23.png,2.07,0.854
I23_23_03.png,I23.png,2,0.816
I23_23_04.png,I23.png,2.23,0.92
I23_23_05.png,I23.png,2.47,1.087
I23_24_01.png,I23.png,4.3,0.737
I23_24_02.png,I23.png,3.13,0.957
I23_24_03.png,I23.png,2.57,0.883
I23_24_04.png,I23.png,1.83,0.734
I23_24_05.png,I23.png,1.33,0.537
I23_25_01.png,I23.png,4.23,0.616
I23_25_02.png,I23.png,4.27,0.727
I23_25_03.png,I23.png,4.37,0.547
I23_25_04.png,I23.png,4.4,0.663
I23_25_05.png,I23.png,3.9,0.651
I24_01_01.png,I24.png,4.2,0.98
I24_01_02.png,I24.png,4.03,0.912
I24_01_03.png,I24.png,2.77,0.955
I24_01_04.png,I24.png,1.7,0.64
I24_01_05.png,I24.png,1.4,0.49
I24_02_01.png,I24.png,3.57,0.883
I24_02_02.png,I24.png,2.47,0.718
I24_02_03.png,I24.png,1.77,0.616
I24_02_04.png,I24.png,1.7,0.586
I24_02_05.png,I24.png,1.33,0.537
I24_03_01.png,I24.png,4.5,0.671
I24_03_02.png,I24.png,4,0.931
I24_03_03.png,I24.png,3.03,0.983
I24_03_04.png,I24.png,2.4,0.8
I24_03_05.png,I24.png,1.83,0.637
I24_04_01.png,I24.png,4.53,0.562
I24_04_02.png,I24.png,2.97,0.948
I24_04_03.png,I24.png,2.03,0.795
I24_04_04.png,I24.png,1.63,0.657
I24_04_05.png,I24.png,1.26,0.438
I24_05_01.png,I24.png,4.47,0.763
I24_05_02.png,I24.png,2.47,0.718
I24_05_03.png,I24.png,2,0.632
I24_05_04.png,I24.png,2,0.931
I24_05_05.png,I24.png,2.47,0.884
I24_06_01.png,I24.png,4.27,0.772
I24_06_02.png,I24.png,3.93,0.814
I24_06_03.png,I24.png,3.8,0.945
I24_06_04.png,I24.png,2.73,0.892
I24_06_05.png,I24.png,2.67,0.83
I24_07_01.png,I24.png,2.8,0.702
I24_07_02.png,I24.png,2.43,1.086
I24_07_03.png,I24.png,1.93,0.772
I24_07_04.png,I24.png,2.23,1.023
I24_07_05.png,I24.png,1.4,0.712
I24_08_01.png,I24.png,4.5,0.5
I24_08_02.png,I24.png,3.63,0.875
I24_08_03.png,I24.png,2.83,0.898
I24_08_04.png,I24.png,1.93,0.573
I24_08_05.png,I24.png,1.7,0.69
I24_09_01.png,I24.png,4.37,0.875
I24_09_02.png,I24.png,4.19,0.591
I24_09_03.png,I24.png,4.2,0.748
I24_09_04.png,I24.png,2.13,0.806
I24_09_05.png,I24.png,1.4,0.554
I24_10_01.png,I24.png,4.47,0.763
I24_10_02.png,I24.png,4.3,0.69
I24_10_03.png,I24.png,3.97,1.016
I24_10_04.png,I24.png,1.9,0.651
I24_10_05.png,I24.png,1.57,0.559
I24_11_01.png,I24.png,3.53,0.957
I24_11_02.png,I24.png,3.07,0.929
I24_11_03.png,I24.png,2.7,0.971
I24_11_04.png,I24.png,2.53,0.957
I24_11_05.png,I24.png,1.97,0.547
I24_12_01.png,I24.png,4.3,0.737
I24_12_02.png,I24.png,3.37,0.983
I24_12_03.png,I24.png,2.33,0.65
I24_12_04.png,I24.png,2.43,0.667
I24_12_05.png,I24.png,2,0.632
I24_13_01.png,I24.png,3.43,0.716
I24_13_02.png,I24.png,3,0.856
I24_13_03.png,I24.png,2.43,0.803
I24_13_04.png,I24.png,2.1,0.831
I24_13_05.png,I24.png,2.2,0.748
I24_14_01.png,I24.png,4.3,0.64
I24_14_02.png,I24.png,2.97,0.836
I24_14_03.png,I24.png,2.8,0.98
I24_14_04.png,I24.png,2.3,0.69
I24_14_05.png,I24.png,1.93,0.629
I24_15_01.png,I24.png,3.47,1.056
I24_15_02.png,I24.png,2.43,1.023
I24_15_03.png,I24.png,1.9,0.597
I24_15_04.png,I24.png,1.53,0.618
I24_15_05.png,I24.png,1.67,0.537
I24_16_01.png,I24.png,4.5,0.619
I24_16_02.png,I24.png,4.1,0.79
I24_16_03.png,I24.png,3.94,0.669
I24_16_04.png,I24.png,2.07,0.68
I24_16_05.png,I24.png,1.43,0.559
I24_17_01.png,I24.png,4.57,0.559
I24_17_02.png,I24.png,4.37,0.875
I24_17_03.png,I24.png,4,0.856
I24_17_04.png,I24.png,3.57,0.883
I24_17_05.png,I24.png,2.3,0.936
I24_18_01.png,I24.png,4,0.816
I24_18_02.png,I24.png,4.3,0.781
I24_18_03.png,I24.png,4.7,0.458
I24_18_04.png,I24.png,4.37,0.795
I24_18_05.png,I24.png,4.27,0.512
I24_19_01.png,I24.png,4.67,0.596
I24_19_02.png,I24.png,4.5,0.671
I24_19_03.png,I24.png,4.07,0.892
I24_19_04.png,I24.png,2.67,0.869
I24_19_05.png,I24.png,1.53,0.499
I24_20_01.png,I24.png,4,0.966
I24_20_02.png,I24.png,3.67,1.011
I24_20_03.png,I24.png,3.73,1.123
I24_20_04.png,I24.png,3.7,0.971
I24_20_05.png,I24.png,2.53,0.957
I24_21_01.png,I24.png,4.27,0.854
I24_21_02.png,I24.png,3.53,1.147
I24_21_03.png,I24.png,3.5,1.147
I24_21_04.png,I24.png,2.97,1.048
I24_21_05.png,I24.png,1.4,0.554
I24_22_01.png,I24.png,4.07,0.892
I24_22_02.png,I24.png,3.63,0.912
I24_22_03.png,I24.png,3.07,0.929
I24_22_04.png,I24.png,3.33,0.907
I24_22_05.png,I24.png,2.9,0.831
I24_23_01.png,I24.png,2.73,0.998
I24_23_02.png,I24.png,2.1,0.746
I24_23_03.png,I24.png,2.17,0.82
I24_23_04.png,I24.png,1.57,0.559
I24_23_05.png,I24.png,2.1,0.928
I24_24_01.png,I24.png,3.73,0.929
I24_24_02.png,I24.png,2.63,0.781
I24_24_03.png,I24.png,2.07,0.68
I24_24_04.png,I24.png,1.63,0.657
I24_24_05.png,I24.png,1.16,0.368
I24_25_01.png,I24.png,3.2,1.013
I24_25_02.png,I24.png,3.83,0.934
I24_25_03.png,I24.png,4.33,0.789
I24_25_04.png,I24.png,3.83,0.969
I24_25_05.png,I24.png,3.53,0.806
I25_01_01.png,I25.png,4.43,0.667
I25_01_02.png,I25.png,4.63,0.482
I25_01_03.png,I25.png,3.2,0.945
I25_01_04.png,I25.png,2.3,0.971
I25_01_05.png,I25.png,1.37,0.482
I25_02_01.png,I25.png,4.17,0.687
I25_02_02.png,I25.png,2.87,1.056
I25_02_03.png,I25.png,1.87,0.67
I25_02_04.png,I25.png,1.73,0.629
I25_02_05.png,I25.png,1.3,0.458
I25_03_01.png,I25.png,4.77,0.423
I25_03_02.png,I25.png,4.43,0.716
I25_03_03.png,I25.png,3.1,0.87
I25_03_04.png,I25.png,2.9,1.012
I25_03_05.png,I25.png,1.73,0.629
I25_04_01.png,I25.png,4.53,0.921
I25_04_02.png,I25.png,3.03,1.104
I25_04_03.png,I25.png,2,1.065
I25_04_04.png,I25.png,2.07,0.998
I25_04_05.png,I25.png,1.65,0.785
I25_05_01.png,I25.png,4.5,0.671
I25_05_02.png,I25.png,2.8,1.013
I25_05_03.png,I25.png,2.23,0.844
I25_05_04.png,I25.png,2.53,1.176
I25_05_05.png,I25.png,2.73,1.236
I25_06_01.png,I25.png,4.2,0.748
I25_06_02.png,I25.png,4.07,0.772
I25_06_03.png,I25.png,4.07,0.929
I25_06_04.png,I25.png,3.2,1.013
I25_06_05.png,I25.png,2.33,0.789
I25_07_01.png,I25.png,2.5,1.025
I25_07_02.png,I25.png,2.43,1.309
I25_07_03.png,I25.png,2.43,1.116
I25_07_04.png,I25.png,2.37,1.251
I25_07_05.png,I25.png,1.97,0.795
I25_08_01.png,I25.png,4.73,0.512
I25_08_02.png,I25.png,3.13,0.957
I25_08_03.png,I25.png,3.13,0.884
I25_08_04.png,I25.png,1.7,0.737
I25_08_05.png,I25.png,1.33,0.699
I25_09_01.png,I25.png,4.7,0.458
I25_09_02.png,I25.png,4.6,0.49
I25_09_03.png,I25.png,4.2,0.653
I25_09_04.png,I25.png,3.03,1.016
I25_09_05.png,I25.png,1.53,0.763
I25_10_01.png,I25.png,4.53,0.562
I25_10_02.png,I25.png,4.63,0.547
I25_10_03.png,I25.png,4.3,0.862
I25_10_04.png,I25.png,1.6,0.611
I25_10_05.png,I25.png,1.07,0.249
I25_11_01.png,I25.png,4.1,0.79
I25_11_02.png,I25.png,3.5,0.957
I25_11_03.png,I25.png,2.9,0.831
I25_11_04.png,I25.png,2.77,0.761
I25_11_05.png,I25.png,2.37,0.912
I25_12_01.png,I25.png,4.57,0.496
I25_12_02.png,I25.png,3.53,0.991
I25_12_03.png,I25.png,2.9,0.79
I25_12_04.png,I25.png,2.43,0.761
I25_12_05.png,I25.png,2.23,0.844
I25_13_01.png,I25.png,3.47,0.562
I25_13_02.png,I25.png,2.81,0.916
I25_13_03.png,I25.png,2.3,0.737
I25_13_04.png,I25.png,2.17,0.82
I25_13_05.png,I25.png,1.94,0.878
I25_14_01.png,I25.png,4.57,0.496
I25_14_02.png,I25.png,4.03,0.752
I25_14_03.png,I25.png,3.63,1.14
I25_14_04.png,I25.png,2.27,0.629
I25_14_05.png,I25.png,1.83,0.637
I25_15_01.png,I25.png,3.63,0.948
I25_15_02.png,I25.png,2.53,0.806
I25_15_03.png,I25.png,1.97,0.795
I25_15_04.png,I25.png,1.2,0.4
I25_15_05.png,I25.png,1.3,0.458
I25_16_01.png,I25.png,4.67,0.537
I25_16_02.png,I25.png,4.27,0.629
I25_16_03.png,I25.png,4.32,0.59
I25_16_04.png,I25.png,3.43,0.883
I25_16_05.png,I25.png,2.07,0.854
I25_17_01.png,I25.png,4.73,0.442
I25_17_02.png,I25.png,4.7,0.458
I25_17_03.png,I25.png,4.5,0.719
I25_17_04.png,I25.png,3.7,0.781
I25_17_05.png,I25.png,1.8,0.792
I25_18_01.png,I25.png,4.43,0.496
I25_18_02.png,I25.png,4.73,0.442
I25_18_03.png,I25.png,4.57,0.559
I25_18_04.png,I25.png,4.47,0.618
I25_18_05.png,I25.png,3.73,0.854
I25_19_01.png,I25.png,4.77,0.423
I25_19_02.png,I25.png,4.33,0.537
I25_19_03.png,I25.png,4.3,0.781
I25_19_04.png,I25.png,2.63,0.983
I25_19_05.png,I25.png,1.73,0.68
I25_20_01.png,I25.png,4.63,0.795
I25_20_02.png,I25.png,3.93,0.854
I25_20_03.png,I25.png,2.8,1.137
I25_20_04.png,I25.png,3.53,1.147
I25_20_05.png,I25.png,3.4,1.332
I25_21_01.png,I25.png,4.63,0.547
I25_21_02.png,I25.png,4,0.966
I25_21_03.png,I25.png,3.57,1.23
I25_21_04.png,I25.png,4.03,0.752
I25_21_05.png,I25.png,2.57,0.883
I25_22_01.png,I25.png,4.57,0.496
I25_22_02.png,I25.png,4.33,0.65
I25_22_03.png,I25.png,4.3,0.64
I25_22_04.png,I25.png,3.87,1.087
I25_22_05.png,I25.png,2.8,1.137
I25_23_01.png,I25.png,2.43,0.883
I25_23_02.png,I25.png,2.37,0.752
I25_23_03.png,I25.png,2.23,0.989
I25_23_04.png,I25.png,2.17,0.734
I25_23_05.png,I25.png,2,0.856
I25_24_01.png,I25.png,4,0.73
I25_24_02.png,I25.png,2.63,0.948
I25_24_03.png,I25.png,2.2,0.909
I25_24_04.png,I25.png,1.57,0.761
I25_24_05.png,I25.png,1.27,0.573
I25_25_01.png,I25.png,3.53,0.884
I25_25_02.png,I25.png,3.93,0.512
I25_25_03.png,I25.png,4.5,0.5
I25_25_04.png,I25.png,4.67,0.537
I25_25_05.png,I25.png,3.53,1.056
I26_01_01.png,I26.png,4.74,0.438
I26_01_02.png,I26.png,4.43,0.616
I26_01_03.png,I26.png,2.83,0.637
I26_01_04.png,I26.png,1.8,0.6
I26_01_05.png,I26.png,1.3,0.458
I26_02_01.png,I26.png,4.1,0.746
I26_02_02.png,I26.png,2.67,0.65
I26_02_03.png,I26.png,2,0.683
I26_02_04.png,I26.png,1.57,0.616
I26_02_05.png,I26.png,1.27,0.442
I26_03_01.png,I26.png,4.67,0.471
I26_03_02.png,I26.png,4.33,0.699
I26_03_03.png,I26.png,3,0.816
I26_03_04.png,I26.png,2.37,0.706
I26_03_05.png,I26.png,1.87,0.67
I26_04_01.png,I26.png,4.8,0.6
I26_04_02.png,I26.png,3.29,1.053
I26_04_03.png,I26.png,2.9,1.106
I26_04_04.png,I26.png,2.33,1.135
I26_04_05.png,I26.png,2.07,1.093
I26_05_01.png,I26.png,4.43,0.761
I26_05_02.png,I26.png,2.64,1.096
I26_05_03.png,I26.png,1.57,0.616
I26_05_04.png,I26.png,1.77,0.667
I26_05_05.png,I26.png,1.53,0.67
I26_06_01.png,I26.png,4.57,0.496
I26_06_02.png,I26.png,4.39,0.704
I26_06_03.png,I26.png,4,0.816
I26_06_04.png,I26.png,3.53,0.921
I26_06_05.png,I26.png,2.6,1.083
I26_07_01.png,I26.png,2.6,1.02
I26_07_02.png,I26.png,2.3,1.005
I26_07_03.png,I26.png,2.47,1.056
I26_07_04.png,I26.png,2.47,1.087
I26_07_05.png,I26.png,2.6,1.083
I26_08_01.png,I26.png,4.67,0.471
I26_08_02.png,I26.png,3.37,0.948
I26_08_03.png,I26.png,3.53,0.957
I26_08_04.png,I26.png,2.73,0.929
I26_08_05.png,I26.png,1.77,0.844
I26_09_01.png,I26.png,4.57,0.496
I26_09_02.png,I26.png,4.63,0.482
I26_09_03.png,I26.png,4.3,0.586
I26_09_04.png,I26.png,2.67,0.869
I26_09_05.png,I26.png,1.57,0.616
I26_10_01.png,I26.png,4.6,0.611
I26_10_02.png,I26.png,4.1,0.7
I26_10_03.png,I26.png,3.93,0.814
I26_10_04.png,I26.png,2.53,0.763
I26_10_05.png,I26.png,1.5,0.719
I26_11_01.png,I26.png,3.9,0.7
I26_11_02.png,I26.png,3.3,0.936
I26_11_03.png,I26.png,3.27,0.892
