ref_img,dist_img,dst_type,dst_lev,var,dmos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
I08.png,I08_09_02.png,9,2,0.442,4.73,0.00407377,0.01894868,3.136781,3.2506277561,1.260374,0.97698,1.026147,1.191574,1.5634
I08.png,I08_09_03.png,9,3,0.547,4.63,0.00648305,0.02839164,3.446074,3.7548930645,1.524397,1.181582,1.247792,1.459806,1.865594
I08.png,I08_09_04.png,9,4,0.846,3.53,0.02584723,0.06565056,15.137713,11.6406841278,3.733851,2.399068,2.607059,3.371009,5.223485
I08.png,I08_09_05.png,9,5,0.667,1.57,0.09263955,0.13590914,32.995163,39.992931366,10.974546,5.273522,6.208707,9.577772,17.137159
I08.png,I08_10_01.png,10,1,0.616,4.57,0.01218883,0.04248566,4.654342,4.3701438904,1.787824,1.515219,1.563278,1.719153,2.08104
I08.png,I08_10_02.png,10,2,0.586,4.3,0.01454509,0.04650566,4.923555,5.1060199738,1.949904,1.65264,1.703838,1.867658,2.278217
I08.png,I08_10_03.png,10,3,1.035,3.83,0.02436865,0.06198003,7.463275,5.5270013809,2.481245,2.117004,2.184979,2.397821,2.860934
I08.png,I08_10_04.png,10,4,0.5,1.5,0.12480724,0.14982326,21.638639,14.6679906845,6.45765,4.978691,5.226618,6.102026,8.044306
I08.png,I08_10_05.png,10,5,0.4,1.2,0.30553028,0.23075468,32.192196,44.9298744202,17.843508,10.236098,11.711469,17.150451,24.668603
I08.png,I08_11_01.png,11,1,0.846,3.47,0.04156299,0.25841112,8.97368,3.9415931702,2.328377,2.099657,2.163791,2.309887,2.511453
I08.png,I08_11_02.png,11,2,1.016,2.97,0.07768123,0.34677965,13.172745,4.848815918,2.836583,2.583669,2.651241,2.813194,3.045313
I08.png,I08_11_03.png,11,3,0.718,2.53,0.10975472,0.39983276,18.631958,6.1727862358,3.175354,2.910843,2.977163,3.144247,3.404651
I08.png,I08_11_04.png,11,4,0.615,2.52,0.16332912,0.46111503,19.831284,6.6137299538,3.752421,3.461533,3.532101,3.716885,4.008277
I08.png,I08_11_05.png,11,5,0.7340000000000001,2.17,0.2785607,0.54293469,27.024094,8.7452783585,5.24009,4.746252,4.864011,5.180935,5.675326
I08.png,I08_12_01.png,12,1,0.7609999999999999,4.43,0.01068007,0.10288721,4.951315,2.8545691967,1.546716,1.372724,1.425584,1.535887,1.678677
I08.png,I08_12_02.png,12,2,1.088,3.5,0.04766846,0.27885708,10.093744,4.2916264534,2.442409,2.228182,2.285421,2.422136,2.619671
I08.png,I08_12_03.png,12,3,0.8540000000000001,2.93,0.08816159,0.36890691,13.48546,5.2172532082,2.996384,2.758496,2.818216,2.969256,3.201679
I08.png,I08_12_04.png,12,4,0.547,2.37,0.15572966,0.45602649,21.077602,6.6330947876,3.808239,3.509518,3.578811,3.766222,4.079682
I08.png,I08_12_05.png,12,5,0.7120000000000001,2.4,0.21128971,0.50393823,21.889469,7.513879776,4.48036,4.125322,4.205657,4.42844,4.806982
I08.png,I08_13_01.png,13,1,0.8690000000000001,3.33,0.03782577,0.04065955,23.648113,13.8964481354,4.673187,1.876356,2.756396,4.652109,6.611056
I08.png,I08_13_02.png,13,2,0.862,2.7,0.14481039,0.14009694,41.626091,14.9861450195,6.486111,4.101771,4.878519,6.439368,8.140446
I08.png,I08_13_03.png,13,3,1.077,2.8,0.2411415,0.24136443,45.35955,16.9648647308,7.426102,5.403739,6.027049,7.318189,8.933067
I08.png,I08_13_04.png,13,4,0.716,2.43,0.39079209,0.36372437,57.391876,17.1963863373,8.554961,6.758957,7.294366,8.424468,9.946048
I08.png,I08_13_05.png,13,5,0.597,2.1,0.48822294,0.4483759,59.67152,18.1717376709,9.320614,7.587483,8.103069,9.202629,10.656144
I08.png,I08_14_01.png,14,1,0.526,4.7,0.007139199999999998,0.06765673,4.3840080000000015,2.5114369392,1.330433,1.162971,1.206712,1.312381,1.472207
I08.png,I08_14_02.png,14,2,0.757,3.6,0.03284736,0.20632495,9.032642999999998,4.1367254257,2.166476,1.952527,2.003505,2.136234,2.359689
I08.png,I08_14_03.png,14,3,0.907,2.67,0.06126787,0.29284899,13.438444,4.9281010628,2.632209,2.394335,2.448499,2.595319,2.85281
I08.png,I08_14_04.png,14,4,0.6629999999999999,2.6,0.10913467,0.38237637,18.706656,5.7153091431,3.167673,2.928189,2.981673,3.129741,3.391606
I08.png,I08_14_05.png,14,5,0.637,2.17,0.22800859,0.50060573,27.522093,7.5669093132,4.315077,3.96193,4.03153,4.242962,4.670739
I08.png,I08_15_01.png,15,1,0.748,3.8,0.03490702,0.08256061,12.439891,8.6626243591,4.436694,3.999425,4.088987,4.350467,4.870627
I08.png,I08_15_02.png,15,2,0.763,2.53,0.07969229,0.14145663,17.753021,11.8600940704,4.859794,3.998496,4.151688,4.64356,5.784133
I08.png,I08_15_03.png,15,3,0.605,2.03,0.13166808,0.20847502,26.961565000000004,13.8794603348,6.588699,5.357305,5.62121,6.415993,7.728894
I08.png,I08_15_04.png,15,4,0.605,1.63,0.28669624,0.34729747,41.015644,14.8239040375,6.97751,5.9444,6.14438,6.771903,8.016247
I08.png,I08_15_05.png,15,5,0.499,1.53,0.43493593,0.45486618,44.287144,18.7659034729,9.597742,7.948609,8.303805,9.367138,11.122284
I08.png,I08_16_01.png,16,1,0.596,4.67,0.00223141,0.00403276,7.4981589999999985,15.9354534149,10.675604,9.937882,10.163862,10.661246,11.201705
I08.png,I08_16_02.png,16,2,0.772,4.27,0.00843945,0.013177100000000002,14.441294,30.4411773682,20.951926,19.555052,19.986231,20.930089,21.939458
I08.png,I08_16_03.png,16,3,0.772,3.73,0.03309778,0.0427705,27.843884000000006,59.3500785828,40.330068,37.741987,38.541854,40.291403,42.156946
I08.png,I08_16_04.png,16,4,0.718,2.53,0.10840528,0.11190664,47.673138,92.6915893555,66.447109,62.52272,63.733167,66.389145,69.219014
I08.png,I08_16_05.png,16,5,0.657,1.63,0.33119288,0.24282436,69.730812,157.333480835,97.767778,91.002647,93.01194,97.375304,102.916091
I08.png,I08_17_01.png,17,1,0.482,4.63,0.0007878,0.00181042,4.2904290000000005,8.7385606766,5.791477,5.401827,5.52009,5.782419,6.071923
I08.png,I08_17_02.png,17,2,0.471,4.67,0.00294,0.00676188,8.616261999999999,19.8026943207,11.903381,11.092526,11.331051,11.867457,12.511635
I08.png,I08_17_03.png,17,3,0.67,4.47,0.01173634,0.0297685,17.603588000000006,37.7283782959,23.816763,22.20799,22.684871,23.762398,25.003021
I08.png,I08_17_04.png,17,4,0.64,3.7,0.05768368,0.16729162,35.229626,75.6039886475,47.970904,44.660605,45.608691,47.816566,50.487455
I08.png,I08_17_05.png,17,5,1.024,2.47,0.34573777,0.62077076,124.601784,187.126449585,123.81848,104.80701,109.879817,122.837837,138.737785
I08.png,I08_18_01.png,18,1,0.611,4.4,0.00974281,0.01585503,15.041059,22.8768424988,16.684812,15.525557,15.821187,16.583587,17.64966
I08.png,I08_18_02.png,18,2,0.563,4.5,0.00245672,0.00390202,7.993498,11.7868824005,8.461214,7.83971,7.997904,8.405881,8.979857
I08.png,I08_18_03.png,18,3,0.4,4.8,1.39e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I08.png,I08_18_04.png,18,4,0.499,4.53,0.00892533,0.0328784,12.977661,24.9546699524,15.505318,13.998908,14.520927,15.520317,16.47471
I08.png,I08_18_05.png,18,5,0.763,4.13,0.03604703,0.13313101,25.48724,47.6680526733,29.819734,27.237785,28.120959,29.831421,31.506822
I08.png,I08_19_01.png,19,1,0.64,4.7,0.00158386,0.00290428,3.050701,5.9590992928,3.500882,2.628802,2.918441,3.509574,4.074632
I08.png,I08_19_02.png,19,2,0.716,4.43,0.00518695,0.00977013,6.279563,13.5796585083,8.020314,6.243355,6.857415,8.038448,9.165079
I08.png,I08_19_03.png,19,3,0.86,4.17,0.00828134,0.02195189,7.399387,8.1249694824,4.586179,3.503871,3.802183,4.546943,5.409413
I08.png,I08_19_04.png,19,4,0.763,1.87,0.03014151,0.07519065,17.054588,15.4272251129,9.150365,7.127201,7.758052,9.130536,10.562506
I08.png,I08_19_05.png,19,5,0.478,1.35,0.07118152,0.15396656,30.885653,21.7160816193,12.114366,9.832979,10.524261,12.046047,13.772789
I08.png,I08_20_01.png,20,1,0.8029999999999999,4.57,0.01175851,0.0236645,61.844322,35.9110946655,8.82822,1.394387,2.905314,7.978708,15.600638
I08.png,I08_20_02.png,20,2,0.8,4.4,0.02509763,0.03478144,45.142693,37.5396461487,9.254224,1.924932,3.529891,8.370835,15.861947
I08.png,I08_20_03.png,20,3,1.088,3.5,0.04975253,0.05118915,54.395664,47.7156600952,12.583442,3.083067,5.262922,11.513464,20.973939
I08.png,I08_20_04.png,20,4,1.08,3.97,0.05486035,0.06327955,65.625443,46.5387496948,13.049935,3.380023,5.734996,12.224946,21.189863
I08.png,I08_20_05.png,20,5,1.083,3.6,0.06049199,0.06967349,55.088615,32.9137458801,10.130021,3.183054,4.947706,9.589179,15.853177
I08.png,I08_21_01.png,21,1,0.8540000000000001,4.07,0.01652794,0.04811942,20.014671,11.7041320801,3.84894,1.786833,2.260522,3.601511,5.684787
I08.png,I08_21_02.png,21,2,1.232,3.5,0.01844432,0.05196117,17.693773,13.2473554611,3.955786,1.877324,2.339636,3.614073,5.913649
I08.png,I08_21_03.png,21,3,1.176,3.13,0.01677961,0.04982369,16.982084,12.1155109406,3.702858,1.777321,2.202483,3.368065,5.538025
I08.png,I08_21_04.png,21,4,1.062,2.93,0.01868827,0.05333414,17.525667000000002,10.7021799088,3.548936,1.886982,2.292337,3.337451,5.017019
I08.png,I08_21_05.png,21,5,0.605,1.63,0.05853073,0.12001074,40.551212,23.9491958618,7.300634,3.584614,4.484196,6.791823,10.625885
I08.png,I08_22_01.png,22,1,1.08,2.63,0.0247328,0.05387421,12.482129,21.0328865051,9.009858,6.188128,6.583652,8.332292,12.113631
I08.png,I08_22_02.png,22,2,0.892,2.93,0.03877162,0.07183472,13.546145,22.0065021515,11.133827,7.98668,8.610146,10.761294,14.03004
I08.png,I08_22_03.png,22,3,0.992,2.5,0.0556653,0.08584016,20.767223,35.5875968933,15.29728,9.784064,10.656144,14.3032,20.932497
I08.png,I08_22_04.png,22,4,1.176,2.13,0.08287167,0.10078602,26.03227,46.5520324707,22.513776,14.325823,16.283217,22.021073,29.237039
I08.png,I08_22_05.png,22,5,0.611,1.6,0.13344654,0.12663842,34.278587,59.7011642456,27.875392,17.492935,19.623703,26.969515,37.032958
I08.png,I08_23_01.png,23,1,0.969,2.83,0.04054329,0.05763192,101.373398,94.3282165527,32.259008,6.844732,13.999355,31.688309,51.089359
I08.png,I08_23_02.png,23,2,0.98,2.8,0.06669365,0.05259292,100.305763,146.4577331543,46.301483,9.297297,18.813327,44.943112,75.148011
I08.png,I08_23_03.png,23,3,0.727,2.27,0.15086533,0.10195722,145.047974,215.0272369385,70.039969,15.843274,30.130153,68.320926,111.668827
I08.png,I08_23_04.png,23,4,0.836,2.03,0.13019115,0.07048544,131.34716799999998,188.1491699219,63.913981,14.162097,27.023312,62.443953,102.27468
I08.png,I08_23_05.png,23,5,0.86,2.17,0.16808056,0.09155856,88.070091,113.4014205933,38.186262,11.678549,19.392433,37.048775,58.117579
I08.png,I08_24_01.png,24,1,0.831,4.1,0.02629535,0.04296257,21.074373,11.0699548721,4.452906,2.561874,3.18989,4.401795,5.767032
I08.png,I08_24_02.png,24,2,0.748,2.8,0.06989607,0.09705514,35.55925,18.2622966766,7.227853,4.173176,5.16483,7.116107,9.402621
I08.png,I08_24_03.png,24,3,0.884,2.47,0.11324011,0.14357667,45.723736,23.4982776642,9.266066,5.365664,6.613238,9.116163,12.068797
I08.png,I08_24_04.png,24,4,0.611,1.6,0.22115589,0.24711863,64.72483100000001,30.9917087555,13.173908,7.842218,9.546463,13.022659,16.952601
I08.png,I08_24_05.png,24,5,0.586,1.3,0.39642944,0.37658118,92.678093,41.776096344,17.44455,10.802863,12.903968,17.264021,22.16566
I08.png,I08_25_01.png,25,1,0.8059999999999999,3.87,0.07644619,0.15921963,28.207041,46.6000976563,27.439887,22.685976,24.470764,27.589036,30.259861
I08.png,I08_25_02.png,25,2,0.73,4.0,0.0384745,0.07608496,18.745434,34.3477783203,20.052442,16.503117,17.835319,20.167794,22.154214
I08.png,I08_25_03.png,25,3,0.5589999999999999,4.43,0.01336691,0.02330003,11.005776,19.9662456512,11.944474,9.799855,10.605721,12.019221,13.208481
I08.png,I08_25_04.png,25,4,0.67,4.53,0.01643262,0.0157637,11.342506,21.6472110748,12.736102,10.349805,11.2387,12.798526,14.171079
I08.png,I08_25_05.png,25,5,0.737,3.7,0.07470548,0.05968192,21.869137,49.649974823,25.85236,21.021391,22.76175,25.871208,28.924121
I09.png,I09_01_01.png,1,1,0.442,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I09.png,I09_01_02.png,1,2,1.023,3.77,0.00642271,0.01374345,1.862098,2.129224062,0.958613,0.722846,0.778758,0.923178,1.173905
I09.png,I09_01_03.png,1,3,0.772,1.93,0.06122748,0.11179376,7.0023,6.567691803,2.991999,2.499521,2.634118,2.940588,3.40129
I09.png,I09_01_04.png,1,4,0.49,1.4,0.19160487,0.24133394,21.073616,15.7082443237,7.355278,5.991784,6.341503,7.189887,8.534445
I09.png,I09_01_05.png,1,5,0.4,1.2,0.59788083,0.40687327,92.114388,60.0307693481,24.127264,17.456671,19.040141,23.252966,30.088684
I09.png,I09_02_01.png,2,1,0.79,3.1,0.02272661,0.05066972,3.914946,3.7119464874,1.768012,1.431606,1.521658,1.730085,2.052292
I09.png,I09_02_02.png,2,2,0.618,2.13,0.08807936,0.15766714,9.224349,8.0331001282,3.812193,3.160033,3.336537,3.742399,4.357644
I09.png,I09_02_03.png,2,3,0.482,1.37,0.26237063,0.29517142,28.689199,22.949010849,9.68189,7.456255,7.95934,9.29793,11.7884
I09.png,I09_02_04.png,2,4,0.496,1.57,0.44513898,0.36974906,61.220779,49.1721534729,17.070537,12.168325,13.214092,16.120301,21.877217
I09.png,I09_02_05.png,2,5,0.249,1.07,0.63108604,0.42240028,86.916931,55.4679832458,22.377622,16.055308,17.531159,21.541027,28.06068
I09.png,I09_03_01.png,3,1,0.7190000000000001,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I09.png,I09_03_02.png,3,2,0.8690000000000001,3.67,0.01501434,0.03175798,3.704756,3.0655024052,1.406149,1.111779,1.183972,1.366839,1.667637
I09.png,I09_03_03.png,3,3,0.8059999999999999,2.13,0.0670905,0.11306517,9.83999,7.4360246658,3.188791,2.512597,2.659829,3.064986,3.841557
I09.png,I09_03_04.png,3,4,0.6990000000000001,1.67,0.13610216,0.17694243,20.96381,16.965637207,5.620016,3.871327,4.138648,5.044043,7.677357
I09.png,I09_03_05.png,3,5,0.458,1.3,0.20212589,0.23041252,32.424404,32.0332832336,9.001436,5.342942,5.905834,7.933238,13.165237
I09.png,I09_04_01.png,4,1,0.512,4.27,0.00289986,0.01557795,5.678356,6.2925891876,1.836006,0.702068,0.908998,1.672227,2.926793
I09.png,I09_04_02.png,4,2,0.917,2.6,0.05709667,0.05005558,22.137671,29.9503593445,13.522246,10.201535,11.156028,13.344196,16.066515
I09.png,I09_04_03.png,4,3,0.7120000000000001,1.6,0.15018411,0.09299468,31.990105,35.5525588989,21.537466,17.140684,18.442077,21.398743,24.771577
I09.png,I09_04_04.png,4,4,0.8690000000000001,1.67,0.1993518,0.11470818,40.895153,53.9149589539,27.636321,20.62693,22.349987,26.95254,33.606436
I09.png,I09_04_05.png,4,5,0.763,1.47,0.26359405,0.17221609,108.981834,164.9654541016,66.152124,29.01745,36.703264,64.96165,96.791458
I09.png,I09_05_01.png,5,1,0.868,3.61,0.04039854,0.09327761,9.108202,8.100856781,2.954719,1.803439,2.116718,2.855362,3.892078
I09.png,I09_05_02.png,5,2,0.653,1.8,0.09198736,0.1301846,17.283213,15.8527164459,5.392384,2.911084,3.564079,5.182908,7.430165
I09.png,I09_05_03.png,5,3,0.562,1.47,0.1661974,0.14945817,23.092091,21.2258319855,8.246145,4.696222,5.673918,8.021085,11.043434
I09.png,I09_05_04.png,5,4,0.563,1.5,0.18448557,0.15534812,24.565042,23.4353713989,9.257307,5.173269,6.29869,9.018847,12.454384
I09.png,I09_05_05.png,5,5,0.6629999999999999,1.4,0.1726345,0.15239202,26.916811,27.9524002075,10.570525,5.314039,6.791645,10.342338,14.577593
I09.png,I09_06_01.png,6,1,0.6509999999999999,3.9,0.02065834,0.09465576,9.371748,8.8852481842,3.699832,2.798498,2.917898,3.42841,4.753186
I09.png,I09_06_02.png,6,2,0.778,3.83,0.02672134,0.11709089,10.795344,9.0715608597,3.884307,2.982687,3.11695,3.645623,4.890348
I09.png,I09_06_03.png,6,3,0.92,3.77,0.03986603,0.14882402,11.568693,13.2393264771,6.611992,5.959179,6.054798,6.36129,7.419888
I09.png,I09_06_04.png,6,4,1.005,2.7,0.0891456,0.25023739,18.541483,21.584564209,11.436609,8.815766,9.405398,11.202505,13.701924
I09.png,I09_06_05.png,6,5,0.936,2.3,0.14319817,0.31666320000000003,19.922504,26.4208946228,15.328475,13.445953,13.82747,14.949186,17.20877
I09.png,I09_07_01.png,7,1,1.024,2.87,0.03994941,0.03633133,33.059006,39.7912101746,19.392523,9.581579,12.675238,19.627934,25.874397
I09.png,I09_07_02.png,7,2,0.998,2.73,0.07921281,0.07122251,45.035927,56.6253051758,26.964292,13.273392,17.50163,27.224961,36.166286
I09.png,I09_07_03.png,7,3,0.892,2.27,0.10525561,0.09427724,49.992676,65.310546875,30.921754,15.192716,19.98936,31.172575,41.603328
I09.png,I09_07_04.png,7,4,1.031,2.07,0.13599016,0.12084269,54.83387800000001,73.0506515503,34.47803,17.02863,22.298427,34.731224,46.404439
I09.png,I09_07_05.png,7,5,0.9,2.3,0.3068828,0.2216725,60.438633,76.0226135254,36.495972,25.486895,27.475098,35.237635,46.775183
I09.png,I09_08_01.png,8,1,0.482,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I09.png,I09_08_02.png,8,2,1.044,3.1,0.02243143,0.02292129,15.886722,16.9979362488,8.746433,6.09416,6.823808,8.623984,10.791507
I09.png,I09_08_03.png,8,3,0.957,2.47,0.06225992,0.04762803,22.59617,26.0265617371,12.549414,9.55269,10.323735,12.188119,15.136386
I09.png,I09_08_04.png,8,4,0.61,1.58,0.19982898,0.12217436,30.340746000000006,43.9820747375,21.393954,16.866199,18.047506,21.03817,25.096185
I09.png,I09_08_05.png,8,5,0.6629999999999999,1.6,0.35625062,0.19982789,47.767925,113.9057922363,42.525686,23.268499,26.138433,39.330914,62.107712
I09.png,I09_09_01.png,9,1,0.473,4.1,0.02710322,0.07009065,6.1754419999999985,7.194601059,2.415439,1.709723,1.82849,2.234421,3.183406
I09.png,I09_09_02.png,9,2,0.907,3.33,0.06579625,0.11694224,9.464889,10.0258245468,3.522779,2.73645,2.877851,3.330667,4.35982
I09.png,I09_09_03.png,9,3,0.912,2.63,0.10217333,0.16185564,15.003077,15.7510128021,5.164671,3.679967,3.916912,4.741975,6.835126
I09.png,I09_09_04.png,9,4,0.716,1.77,0.22249741,0.25032214,23.735405,21.1836891174,8.065896,6.081376,6.43925,7.62271,10.135729
I09.png,I09_09_05.png,9,5,0.373,1.17,0.49572779,0.36949197,51.353905,39.6694641113,15.391046,11.387866,12.226471,14.699268,19.247399
I09.png,I09_10_01.png,10,1,0.8540000000000001,3.93,0.02391057,0.07408457,4.8015300000000005,3.8528578281,1.761573,1.536699,1.578426,1.708394,1.997899
I09.png,I09_10_02.png,10,2,0.547,4.37,0.02794781,0.08237983,5.32395,3.8863036633,1.87723,1.663213,1.704496,1.830896,2.096298
I09.png,I09_10_03.png,10,3,0.83,3.67,0.04232909,0.10472675,6.50614,5.168466568,2.397497,2.121006,2.172213,2.331733,2.688547
I09.png,I09_10_04.png,10,4,0.8540000000000001,1.93,0.1700771,0.22064316,13.71032,13.9497404099,5.908239,4.895158,5.070681,5.656301,6.997735
I09.png,I09_10_05.png,10,5,0.496,1.23,0.34381813,0.31779702,25.002262,37.340171814,11.81856,7.950926,8.356507,10.289512,16.809661
I09.png,I09_11_01.png,11,1,0.64,4.3,0.01549397,0.09182988,4.392335,3.0177969933,1.453589,1.205882,1.264425,1.424198,1.672144
I09.png,I09_11_02.png,11,2,0.943,3.33,0.02979753,0.14125319,6.064507,3.7035970688,1.895952,1.649532,1.7086,1.864984,2.114271
I09.png,I09_11_03.png,11,3,1.125,3.0,0.04246072,0.17434004,6.615802,4.3586320877,2.246122,1.992064,2.052426,2.213208,2.472733
I09.png,I09_11_04.png,11,4,0.718,2.53,0.0670198,0.22529769,8.809851,5.2482028008,2.905223,2.564182,2.642565,2.857722,3.215383
I09.png,I09_11_05.png,11,5,0.6509999999999999,2.1,0.11808772,0.299701,12.767155,8.1593170166,4.548996,3.792477,3.96807,4.467856,5.211062
I09.png,I09_12_01.png,12,1,0.471,4.67,0.00409274,0.03452089,2.708355,1.9802868366,0.878711,0.661816,0.715278,0.860137,1.060717
I09.png,I09_12_02.png,12,2,0.989,3.77,0.01941492,0.11097434,5.1596470000000005,3.334654808,1.63624,1.386507,1.444924,1.604426,1.859368
I09.png,I09_12_03.png,12,3,0.969,2.83,0.03669452,0.16365533,6.814887,3.9597270489,2.117199,1.877221,1.934534,2.087006,2.330057
I09.png,I09_12_04.png,12,4,0.737,2.7,0.06744406,0.22792596,9.009269,5.6451377869,2.944177,2.606099,2.680172,2.888922,3.263435
I09.png,I09_12_05.png,12,5,0.7020000000000001,2.2,0.09574339,0.26989035,12.042653,7.1243047714,3.837248,3.277212,3.400794,3.762343,4.348608
I09.png,I09_13_01.png,13,1,0.948,3.97,0.01114631,0.01960507,10.365767,10.5350875854,2.402187,0.627638,1.007846,2.165841,4.032875
I09.png,I09_13_02.png,13,2,0.8440000000000001,2.57,0.04767452,0.05528561,13.841734,10.3821115494,3.230861,1.519027,1.921102,3.052401,4.719079
I09.png,I09_13_03.png,13,3,0.687,2.83,0.07270858,0.09301467,19.194185,13.9025878906,3.93764,2.067406,2.449078,3.605127,5.758716
I09.png,I09_13_04.png,13,4,0.8340000000000001,2.42,0.12810768,0.15574214,25.314201,15.4244976044,5.289511,3.256834,3.709738,5.016004,7.142789
I09.png,I09_13_05.png,13,5,0.698,2.35,0.16998736,0.19422411,23.665535,15.4332027435,6.183022,4.067517,4.570162,5.941004,8.037901
I09.png,I09_14_01.png,14,1,0.978,4.33,0.00580269,0.05333463,3.659012,2.5246324539,1.107739,0.757718,0.864873,1.097278,1.361065
I09.png,I09_14_02.png,14,2,0.87,3.1,0.02618865,0.14066236,7.016404,4.0904855728,1.886875,1.429363,1.56209,1.870378,2.228156
I09.png,I09_14_03.png,14,3,1.075,2.9,0.04803875,0.19460969,9.403232,4.4559984207,2.321403,1.853278,1.980154,2.295666,2.688389
I09.png,I09_14_04.png,14,4,0.929,2.27,0.08296612,0.25253434,13.586751,5.3020629883,2.816181,2.378814,2.487932,2.77656,3.184052
I09.png,I09_14_05.png,14,5,0.706,1.63,0.16408243,0.35047897,18.237082,7.1076273918,3.802297,3.417283,3.501445,3.741216,4.164231
I09.png,I09_15_01.png,15,1,1.016,3.37,0.07394397,0.13891496,8.502733000000001,8.2269630432,3.474535,2.900803,3.006655,3.343193,4.073757
I09.png,I09_15_02.png,15,2,0.883,2.57,0.15147056,0.20987071,14.271605,10.6126327515,5.33924,4.631237,4.770441,5.199983,6.047296
I09.png,I09_15_03.png,15,3,0.7609999999999999,2.23,0.20734355,0.24875987,19.491272,14.7089004517,6.247473,5.326113,5.497195,6.028543,7.216682
I09.png,I09_15_04.png,15,4,0.8,1.6,0.31421239,0.30906919,19.232363,18.6490898132,9.184933,7.556554,7.911938,8.91777,10.725092
I09.png,I09_15_05.png,15,5,0.619,1.5,0.41164212,0.36826711,23.851112,23.5185623169,12.973587,10.146313,10.934166,12.81378,15.172815
I09.png,I09_16_01.png,16,1,0.563,4.5,0.0033181,0.00563333,6.7295440000000015,11.0719547272,8.361838,7.354943,7.667339,8.346273,9.071903
